geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0043312	neutrophil degranulation	http://amigo.geneontology.org/amigo/term/GO:0043312	442	30	8.629992576095026	3.4762486451146706	2.6724876756034632e-9	6.011850971598953e-6	55;383;427;847;1075;1378;1509;1511;1794;2171;2352;3074;3689;3903;4033;4126;4332;6279;6280;6556;7226;7305;8566;8635;8876;11322;79930;80331;84106;340061	VNN1;SLC11A1;LRMP;LAIR1;TRPM2;ASAH1;S100A9;MNDA;CR1;TYROBP;CTSD;CTSC;RNASET2;DOCK2;CTSG;DOK3;HEXB;ITGB2;ACPP;MANBA;PRAM1;ARG1;PDXK;TMC6;DNAJC5;FOLR3;S100A8;TMEM173;FABP5;CAT
GO:0002283	neutrophil activation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002283	445	30	8.688567186340014	3.452813260990302	3.1301352620971556e-9	6.011850971598953e-6	55;383;427;847;1075;1378;1509;1511;1794;2171;2352;3074;3689;3903;4033;4126;4332;6279;6280;6556;7226;7305;8566;8635;8876;11322;79930;80331;84106;340061	VNN1;SLC11A1;LRMP;LAIR1;TRPM2;ASAH1;S100A9;MNDA;CR1;TYROBP;CTSD;CTSC;RNASET2;DOCK2;CTSG;DOK3;HEXB;ITGB2;ACPP;MANBA;PRAM1;ARG1;PDXK;TMC6;DNAJC5;FOLR3;S100A8;TMEM173;FABP5;CAT
GO:0042119	neutrophil activation	http://amigo.geneontology.org/amigo/term/GO:0042119	453	30	8.844766146993319	3.3918364263591267	4.7373481804058315e-9	6.011850971598953e-6	55;383;427;847;1075;1378;1509;1511;1794;2171;2352;3074;3689;3903;4033;4126;4332;6279;6280;6556;7226;7305;8566;8635;8876;11322;79930;80331;84106;340061	VNN1;SLC11A1;LRMP;LAIR1;TRPM2;ASAH1;S100A9;MNDA;CR1;TYROBP;CTSD;CTSC;RNASET2;DOCK2;CTSG;DOK3;HEXB;ITGB2;ACPP;MANBA;PRAM1;ARG1;PDXK;TMC6;DNAJC5;FOLR3;S100A8;TMEM173;FABP5;CAT
GO:0043299	leukocyte degranulation	http://amigo.geneontology.org/amigo/term/GO:0043299	482	31	9.410987379361544	3.2940220563873597	5.15510401033481e-9	6.011850971598953e-6	55;383;427;847;1075;1378;1509;1511;1794;2171;2352;3074;3689;3903;4033;4126;4332;5294;6279;6280;6556;7226;7305;8566;8635;8876;11322;79930;80331;84106;340061	VNN1;SLC11A1;LRMP;LAIR1;TRPM2;ASAH1;S100A9;MNDA;CR1;TYROBP;CTSD;CTSC;RNASET2;DOCK2;CTSG;DOK3;HEXB;ITGB2;ACPP;MANBA;PRAM1;ARG1;PDXK;TMC6;DNAJC5;FOLR3;PIK3CG;S100A8;TMEM173;FABP5;CAT
GO:0002446	neutrophil mediated immunity	http://amigo.geneontology.org/amigo/term/GO:0002446	455	30	8.883815887156643	3.3769272552542517	5.246147516402289e-9	6.011850971598953e-6	55;383;427;847;1075;1378;1509;1511;1794;2171;2352;3074;3689;3903;4033;4126;4332;6279;6280;6556;7226;7305;8566;8635;8876;11322;79930;80331;84106;340061	VNN1;SLC11A1;LRMP;LAIR1;TRPM2;ASAH1;S100A9;MNDA;CR1;TYROBP;CTSD;CTSC;RNASET2;DOCK2;CTSG;DOK3;HEXB;ITGB2;ACPP;MANBA;PRAM1;ARG1;PDXK;TMC6;DNAJC5;FOLR3;S100A8;TMEM173;FABP5;CAT
GO:0036230	granulocyte activation	http://amigo.geneontology.org/amigo/term/GO:0036230	458	30	8.942390497401632	3.354807644411975	6.106501748703863e-9	6.011850971598953e-6	55;383;427;847;1075;1378;1509;1511;1794;2171;2352;3074;3689;3903;4033;4126;4332;6279;6280;6556;7226;7305;8566;8635;8876;11322;79930;80331;84106;340061	VNN1;SLC11A1;LRMP;LAIR1;TRPM2;ASAH1;S100A9;MNDA;CR1;TYROBP;CTSD;CTSC;RNASET2;DOCK2;CTSG;DOK3;HEXB;ITGB2;ACPP;MANBA;PRAM1;ARG1;PDXK;TMC6;DNAJC5;FOLR3;S100A8;TMEM173;FABP5;CAT
GO:0002275	myeloid cell activation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002275	492	31	9.606236080178173	3.2270703885746084	8.368083670440285e-9	7.061467177327252e-6	55;383;427;847;1075;1378;1509;1511;1794;2171;2352;3074;3689;3903;4033;4126;4332;5294;6279;6280;6556;7226;7305;8566;8635;8876;11322;79930;80331;84106;340061	VNN1;SLC11A1;LRMP;LAIR1;TRPM2;ASAH1;S100A9;MNDA;CR1;TYROBP;CTSD;CTSC;RNASET2;DOCK2;CTSG;DOK3;HEXB;ITGB2;ACPP;MANBA;PRAM1;ARG1;PDXK;TMC6;DNAJC5;FOLR3;PIK3CG;S100A8;TMEM173;FABP5;CAT
GO:0002456	T cell mediated immunity	http://amigo.geneontology.org/amigo/term/GO:0002456	90	10	1.7572383073496658	5.690747782002536	9.836369730287231e-6	0.007262929499600834	383;911;912;913;1075;3077;6556;7454;8417;11035	SLC11A1;CTSC;HFE;CD1C;CD1E;WAS;STX7;RIPK3;ARG1;CD1D
GO:0002709	regulation of T cell mediated immunity	http://amigo.geneontology.org/amigo/term/GO:0002709	57	8	1.1129175946547885	7.188312987792675	1.3710870793159913e-5	0.008239015760971347	383;911;912;913;3077;7454;8417;11035	HFE;CD1C;CD1E;WAS;STX7;RIPK3;ARG1;CD1D
GO:0042832	defense response to protozoan	http://amigo.geneontology.org/amigo/term/GO:0042832	17	5	0.3319227913882702	15.06374412883024	1.3947885154852457e-5	0.008239015760971347	383;6556;10077;64581;116071	SLC11A1;CLEC7A;ARG1;BATF2;TSPAN32
GO:0001562	response to protozoan	http://amigo.geneontology.org/amigo/term/GO:0001562	18	5	0.35144766146993317	14.226869455006337	1.9005602725497006e-5	0.010206008663591892	383;6556;10077;64581;116071	SLC11A1;CLEC7A;ARG1;BATF2;TSPAN32
GO:0001913	T cell mediated cytotoxicity	http://amigo.geneontology.org/amigo/term/GO:0001913	45	7	0.8786191536748329	7.967046894803549	2.4037946381838537e-5	0.01183267910646002	911;912;913;1075;3077;8417;11035	CTSC;HFE;CD1C;CD1E;STX7;RIPK3;CD1D
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	http://amigo.geneontology.org/amigo/term/GO:0002822	126	11	2.460133630289532	4.471301828716278	3.570337432656778e-5	0.01622306401131045	383;911;912;913;1378;3077;6556;7454;8417;8741;11035	SLC11A1;TNFSF13;CR1;HFE;CD1C;CD1E;WAS;STX7;RIPK3;ARG1;CD1D
GO:0001906	cell killing	http://amigo.geneontology.org/amigo/term/GO:0001906	129	11	2.518708240534521	4.36731806525776	4.440444290598755e-5	0.01873550316040489	383;911;912;913;1075;1511;3077;3151;8417;11035;57817	HMGN2;CTSC;HFE;CD1C;CD1E;CTSG;STX7;RIPK3;HAMP;ARG1;CD1D
GO:0019882	antigen processing and presentation	http://amigo.geneontology.org/amigo/term/GO:0019882	161	12	3.1435040831477354	3.8173960276787193	7.552898665830199e-5	0.029224135671108653	160;811;911;912;913;1211;1509;3077;3140;4012;6556;7454	SLC11A1;AP2A1;MR1;LNPEP;CTSD;HFE;CD1C;CD1E;WAS;CALR;CD1D;CLTA
GO:0001909	leukocyte mediated cytotoxicity	http://amigo.geneontology.org/amigo/term/GO:0001909	93	9	1.8158129175946547	4.956457745615111	8.275434358728795e-5	0.029224135671108653	383;911;912;913;1075;1511;3077;8417;11035	CTSC;HFE;CD1C;CD1E;CTSG;STX7;RIPK3;ARG1;CD1D
