geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0098542	defense response to other organism	http://amigo.geneontology.org/amigo/term/GO:0098542	379	46	9.48203414996288	4.851279722524526	0	0	566;944;3133;3433;3434;3437;3456;3569;3592;3665;4938;4939;4940;5027;5054;5366;5371;5580;6772;6868;7128;7706;8638;8764;8772;9636;10379;10521;10581;10964;23586;24138;25939;51191;51251;55601;55718;56829;64108;79132;81844;84166;91543;148022;151636;246778	IL6;IL27;IFIT5;OAS2;RSAD2;ISG15;DTX3L;TNFSF8;OASL;PMAIP1;P2RX7;IFIT2;IFIT3;DDX60;NT5C3A;HERC5;SERPINE1;DHX58;OAS1;IFI44L;ZC3HAV1;HLA-E;FADD;TRIM25;IFIT1;ADAM17;STAT1;TRIM56;TNFAIP3;IRF9;PML;PRKCD;DDX58;OAS3;SAMHD1;POLR3E;AZU1;DDX17;IFITM2;NLRC5;IRF7;IL12A;IFNB1;TICAM1;RTP4;TNFRSF14
GO:0009615	response to virus	http://amigo.geneontology.org/amigo/term/GO:0009615	281	40	7.030215293244247	5.689726179287622	0	0	566;3433;3434;3437;3456;3569;3592;3665;4938;4939;4940;5366;5371;6772;7128;7706;8638;8772;9636;10379;10521;10581;10964;23586;24138;25939;51191;51251;55509;55601;55718;56829;64108;79132;81844;84166;91543;148022;151636;246778	IL6;IL27;IFIT5;OAS2;RSAD2;ISG15;DTX3L;OASL;PMAIP1;IFIT2;IFIT3;DDX60;NT5C3A;HERC5;DHX58;OAS1;IFI44L;ZC3HAV1;FADD;TRIM25;IFIT1;STAT1;TRIM56;TNFAIP3;IRF9;PML;BATF3;DDX58;OAS3;SAMHD1;POLR3E;AZU1;DDX17;IFITM2;NLRC5;IRF7;IL12A;IFNB1;TICAM1;RTP4
GO:0051607	defense response to virus	http://amigo.geneontology.org/amigo/term/GO:0051607	204	38	5.103786191536749	7.445452958631523	0	0	566;3433;3434;3437;3456;3569;3665;4938;4939;4940;5366;5371;6772;7128;7706;8638;8772;9636;10379;10521;10581;10964;23586;24138;25939;51191;51251;55601;55718;56829;64108;79132;81844;84166;91543;148022;151636;246778	IL6;IL27;IFIT5;OAS2;RSAD2;ISG15;DTX3L;OASL;PMAIP1;IFIT2;IFIT3;DDX60;NT5C3A;HERC5;DHX58;OAS1;IFI44L;ZC3HAV1;FADD;TRIM25;IFIT1;STAT1;TRIM56;TNFAIP3;IRF9;PML;DDX58;OAS3;SAMHD1;POLR3E;AZU1;DDX17;IFITM2;NLRC5;IRF7;IFNB1;TICAM1;RTP4
GO:0060333	interferon-gamma-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0060333	81	22	2.0265033407572384	10.85613803714694	0	0	567;2634;3133;3665;3716;3717;4502;4938;4939;4940;5371;5580;6737;6772;7706;8638;8651;9021;10379;54625;81603;84166	PARP14;OAS2;OASL;SOCS1;OAS1;HLA-E;TRIM25;SOCS3;STAT1;TRIM8;IRF9;PML;PRKCD;OAS3;B2M;NLRC5;IRF7;JAK1;GBP2;JAK2;TRIM21;MT2A
GO:0034340	response to type I interferon	http://amigo.geneontology.org/amigo/term/GO:0034340	80	23	2.0014847809948035	11.491468842729969	0	0	2634;3133;3430;3433;3434;3437;3456;3665;3716;4938;4939;4940;6772;8638;8772;9636;10379;10581;25939;54739;81844;84166;91543	OAS2;RSAD2;ISG15;OASL;IFIT2;IFIT3;OAS1;HLA-E;FADD;XAF1;IFIT1;STAT1;TRIM56;IRF9;OAS3;SAMHD1;IFITM2;IFI35;NLRC5;IRF7;JAK1;GBP2;IFNB1
GO:0060337	type I interferon signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0060337	76	22	1.901410541945063	11.570357644853974	0	0	2634;3133;3430;3433;3434;3437;3456;3665;3716;4938;4939;4940;6772;8638;8772;9636;10379;10581;25939;54739;84166;91543	OAS2;RSAD2;ISG15;OASL;IFIT2;IFIT3;OAS1;HLA-E;FADD;XAF1;IFIT1;STAT1;IRF9;OAS3;SAMHD1;IFITM2;IFI35;NLRC5;IRF7;JAK1;GBP2;IFNB1
GO:0071357	cellular response to type I interferon	http://amigo.geneontology.org/amigo/term/GO:0071357	76	22	1.901410541945063	11.570357644853974	0	0	2634;3133;3430;3433;3434;3437;3456;3665;3716;4938;4939;4940;6772;8638;8772;9636;10379;10581;25939;54739;84166;91543	OAS2;RSAD2;ISG15;OASL;IFIT2;IFIT3;OAS1;HLA-E;FADD;XAF1;IFIT1;STAT1;IRF9;OAS3;SAMHD1;IFITM2;IFI35;NLRC5;IRF7;JAK1;GBP2;IFNB1
GO:0071346	cellular response to interferon-gamma	http://amigo.geneontology.org/amigo/term/GO:0071346	160	28	4.002969561989607	6.9948071216617205	3.3306690738754696e-16	2.4592827774228e-13	567;834;961;1906;2634;3133;3665;3716;3717;4502;4938;4939;4940;5371;5580;6366;6737;6772;7706;8638;8651;9021;10379;54625;81603;84166;115362;414062	CCL3L3;PARP14;OAS2;OASL;EDN1;SOCS1;GBP5;OAS1;HLA-E;TRIM25;SOCS3;CD47;STAT1;CCL21;TRIM8;IRF9;CASP1;PML;PRKCD;OAS3;B2M;NLRC5;IRF7;JAK1;GBP2;JAK2;TRIM21;MT2A
GO:0034341	response to interferon-gamma	http://amigo.geneontology.org/amigo/term/GO:0034341	179	29	4.4783221974758725	6.475639474164083	7.771561172376096e-16	5.100734649469512e-13	567;834;961;1906;2634;3133;3665;3716;3717;4502;4938;4939;4940;5371;5580;6366;6737;6772;7706;8638;8651;9021;10379;10581;54625;81603;84166;115362;414062	CCL3L3;PARP14;OAS2;OASL;EDN1;SOCS1;GBP5;OAS1;HLA-E;TRIM25;SOCS3;CD47;STAT1;CCL21;TRIM8;IRF9;CASP1;PML;PRKCD;OAS3;IFITM2;B2M;NLRC5;IRF7;JAK1;GBP2;JAK2;TRIM21;MT2A
GO:0001819	positive regulation of cytokine production	http://amigo.geneontology.org/amigo/term/GO:0001819	376	38	9.406978470675575	4.039554264789444	1.8340884366807586e-13	1.0833960395473241e-10	468;566;567;834;1499;3133;3552;3554;3569;3574;3592;3620;3665;3717;4023;5027;5045;5054;5734;6772;6868;8737;8764;8772;10148;10211;23586;29126;55601;55612;57162;57493;79132;80381;91543;115362;148022;246778	IL6;IL27;FLOT1;RSAD2;P2RX7;EBI3;CD276;FURIN;DDX60;SERPINE1;GBP5;DHX58;CD274;HEG1;IL1A;HLA-E;FADD;ATF4;IDO1;FERMT1;ADAM17;CTNNB1;STAT1;LPL;CASP1;IL7;DDX58;AZU1;IL1R1;B2M;PTGER4;IRF7;PELI1;IL12A;RIPK1;TICAM1;JAK2;TNFRSF14
