"","Interval","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chr","Start","End","Strand","Annotation","Distance.to.TSS","Nearest.PromoterID","Entrez.ID","Nearest.Unigene","Gene.Name","gc_content","length"
"1","Interval_31063",239.477307284536,4.44411798970898,0.254879127473808,17.4361786065266,4.38426878866204e-68,3.68782769158307e-63,"chr17",14373442,14374720,"+","Intergenic",70341,"MGC12916","MGC12916","rna67810","MGC12916",0.361111111111111,1278
"2","Interval_22974",869.755229650806,2.59287581642251,0.149200756456221,17.3784361286621,1.20186489293205e-67,5.05474327344897e-63,"chr14",35397462,35400890,"+","Intergenic",5578,"NFKBIA","NFKBIA","NM_020529","NFKBIA",0.568648944916415,3428
"3","Interval_37106",308.403675111689,3.96186183587177,0.228981953479217,17.3020702097877,4.53785281522472e-67,1.27233829850876e-62,"chr19",34988831,34991168,"+","Intergenic",-15900,"GRAMD1A","GRAMD1A","XM_006723299","GRAMD1A",0.460743801652893,2337
"4","Interval_75375",229.204111447478,4.19068153490049,0.258542878756363,16.2088453376028,4.36696282770079e-59,9.1831769563013e-55,"chr8",40118798,40121210,"+","Intergenic",-33464,"C8orf4","C8orf4","NM_020130","C8orf4",0.427268959801077,2412
"5","Interval_69388",785.989943056672,2.56186780477541,0.166526581505708,15.3841373648062,2.09145265628167e-53,3.51845080366266e-49,"chr6",159675700,159680328,"+","Intergenic",15307,"SOD2","SOD2","NM_000636","SOD2",0.403110823071938,4628
"6","Interval_75361",561.408798953461,2.66532417893357,0.176744628767961,15.0800858702911,2.18983974855893e-51,3.06997284083391e-47,"chr8",39951370,39952621,"+","intron (IDO2, intron 2 of 10)",17040,"IDO2","IDO2","NM_194294","IDO2",0.416932907348243,1251
"7","Interval_6099",225.428167744767,3.85201666398047,0.257319593657232,14.9697759476165,1.15710409709079e-50,1.39042587323989e-46,"chr1",201403594,201404692,"+","exon (TNNI1, exon 9 of 9)",-4602,"LAD1","LAD1","NM_005558","LAD1",0.424021838034577,1098
"8","Interval_39443",286.574620817895,2.81706903731924,0.192018081363567,14.6708529598596,9.9091527096013e-49,1.04188547521014e-44,"chr2",38037288,38039757,"+","intron (RMDN2, intron 10 of 10)",-2181,"RMDN2-AS1","RMDN2-AS1","rna9799","RMDN2-AS1",0.480971659919028,2469
"9","Interval_43616",183.752065377928,4.19519577733943,0.286685561288428,14.6334393629219,1.7187434098451e-48,1.60635668799023e-44,"chr2",186554402,186555844,"+","Intergenic",-53024,"ITGAV","ITGAV","NM_001144999","ITGAV",0.395010395010395,1442
"10","Interval_62937",140.440753698293,4.12747280977651,0.2845356736969,14.5059941206995,1.11017340017112e-47,9.33822355553937e-44,"chr5",133977007,133978678,"+","intron (VDAC1, intron 6 of 8)",-9127,"C5orf15","C5orf15","NM_020199","C5orf15",0.443181818181818,1671
"11","Interval_77791",127.040995770782,4.25880207366154,0.296746156108676,14.3516671943068,1.04006548525376e-46,7.95319166292002e-43,"chr8",132606640,132607892,"+","intron (LRRC6, intron 10 of 12)",-45787,"HPYR1","HPYR1","rna38247","HPYR1",0.38707102952913,1252
"12","Interval_69196",233.663917426391,3.50251358633329,0.24946818883904,14.0399206914239,8.88119650163372e-45,5.88577071734341e-41,"chr6",155170838,155171980,"+","intron (TIAM2, intron 8 of 25)",61837,"LOC101928899","LOC101928899","rna31351","LOC101928899",0.389326334208224,1142
"13","Interval_2399",219.78280801312,3.02243977821522,0.215300735397103,14.0382231980797,9.09647736140573e-45,5.88577071734341e-41,"chr1",65082946,65084499,"+","Intergenic",-25224,"MIR101-1","MIR101-1","rna3174","MIR101-1",0.447232947232947,1553
"14","Interval_65024",255.867879884569,2.86330314465979,0.207631055749892,13.7903414030166,2.9137771599231e-43,1.75065975576379e-39,"chr6",7729921,7731547,"+","intron (BMP6, intron 1 of 6)",3956,"BMP6","BMP6","NM_001718","BMP6",0.430854333128457,1626
"15","Interval_42744",302.494895955991,2.49416103665906,0.181440865708906,13.7464127880681,5.35180404563422e-43,3.00111331532348e-39,"chr2",152444614,152446687,"+","intron (FMNL2, intron 1 of 16)",110480,"FMNL2","FMNL2","XM_006712228","FMNL2",0.401639344262295,2073
"16","Interval_77670",145.68539028032,3.78924018199251,0.2771840436426,13.6704845350995,1.52377154501112e-42,8.01075271928812e-39,"chr8",129981563,129982691,"+","intron (FAM49B, intron 1 of 14)",26254,"MIR5194","MIR5194","rna38223","MIR5194",0.473870682019486,1128
"17","Interval_63998",161.681030489923,3.08721146374458,0.226728562351229,13.6163323744017,3.20251409940432e-42,1.58458513806702e-38,"chr5",160627396,160630832,"+","intron (ATP10B, intron 12 of 24)",143706,"MIR146A","MIR146A","rna26597","MIR146A",0.430608088449229,3436
"18","Interval_75601",297.954262230341,2.65384282154032,0.195971777149173,13.5419643590833,8.83931393810602e-42,4.1306605105766e-38,"chr8",53807178,53810072,"+","intron (ATP6V1H, intron 6 of 12)",34408,"ATP6V1H","ATP6V1H","NM_015941","ATP6V1H",0.397236614853195,2894
"19","Interval_5719",461.590631715456,2.0685214029645,0.152878841908874,13.5304622741548,1.0337154474659e-41,4.5763670980839e-38,"chr1",184158552,184161729,"+","Intergenic",47272,"LOC102724830","LOC102724830","rna7007","LOC102724830",0.422278162366268,3177
"20","Interval_64145",240.390619457257,2.78741156159693,0.206079502366815,13.5259039816363,1.099832967595e-41,4.62562250346268e-38,"chr5",169997339,169998459,"+","intron (DOCK2, intron 30 of 51)",-17159,"FAM196B","FAM196B","NM_001129891","FAM196B",0.470115967885816,1120
"21","Interval_81020",546.405274493487,1.92167653974884,0.144499191961698,13.2988739498157,2.34980519060152e-40,9.41208874321177e-37,"chr9",120925621,120927338,"+","intron (TRAF1, intron 1 of 7)",416,"TRAF1","TRAF1","NM_001190945","TRAF1",0.548311990686845,1717
"22","Interval_47201",285.28393605137,2.24411700120284,0.170140252240392,13.1898064781996,1.00442755171251e-39,3.84033743237716e-36,"chr20",50308238,50309367,"+","intron (RP11-290F20.1, intron 2 of 4)",12540,"RP11-290F20.2","RP11-290F20","NM_001278655","RP11-290F20.3",0.569911504424779,1129
"23","Interval_57300",163.224878269299,3.42706135865729,0.260609968156381,13.1501545505,1.6982697197426e-39,6.21086771635431e-36,"chr4",56879737,56880997,"+","Intergenic",-27727,"REST","REST","NM_005612","REST",0.440919904837431,1260
"24","Interval_78462",220.010062778389,3.23731880404076,0.249403822173716,12.9802293157556,1.58405600788442e-38,5.55178629596659e-35,"chr9",7368338,7369645,"+","Intergenic",-22907,"LOC102723994","LOC102723994","rna39007","LOC102723994",0.413608562691131,1307
"25","Interval_72753",85.1407838763309,4.62590670307986,0.358983220753653,12.8861362750275,5.3876106719975e-38,1.81271548670028e-34,"chr7",107917402,107918508,"+","exon (DLD, exon 12 of 14)",26814,"DLD","DLD","NM_000108","DLD",0.383920505871725,1106
"26","Interval_33595",153.336132622629,3.81651755865007,0.297815016267281,12.8150608605472,1.35032377523664e-37,4.36855709053962e-34,"chr17",79038380,79040144,"+","intron (C1QTNF1, intron 1 of 3)",-11607,"C1QTNF1-AS1","C1QTNF1-AS1","rna71437","C1QTNF1-AS1",0.361490683229814,1764
"27","Interval_66388",126.397575228037,3.81977366773333,0.299138933501589,12.7692294112998,2.43553689708574e-37,7.58759948512471e-34,"chr6",38131456,38132412,"+","intron (ZFAND3, intron 4 of 4)",312077,"ZFAND3","ZFAND3","NM_021943","ZFAND3",0.429467084639498,956
"28","Interval_51291",142.109584622654,3.46060391225064,0.271291794453255,12.7560213136005,2.88567775804674e-37,8.66888516493219e-34,"chr3",37301870,37304083,"+","intron (GOLGA4, intron 10 of 23)",59696,"GOLGA4","GOLGA4","NM_002078","GOLGA4",0.389792231255646,2213
"29","Interval_50399",423.488220755384,2.24762246292403,0.176584767622697,12.7282918746789,4.11748619781429e-37,1.19428397079017e-33,"chr3",10191849,10193278,"+","intron (IRAK2, intron 2 of 11)",27686,"IRAK2","IRAK2","NM_001570","IRAK2",0.495104895104895,1429
"30","Interval_18851",398.481779408055,2.2462049417005,0.176687966960861,12.7128348372364,5.01817139023027e-37,1.40701162163073e-33,"chr12",92551367,92554544,"+","Intergenic",86234,"LOC100507616","LOC100507616","rna54377","LOC100507616",0.532587548638132,3177
"31","Interval_63688",492.98813412569,2.01994158230789,0.159372037112921,12.6743788866593,8.20056773057641e-37,2.22513146663689e-33,"chr5",151056418,151057473,"+","exon (TNIP1, exon 6 of 18)",24052,"TNIP1","TNIP1","NM_001252390","TNIP1",0.582386363636364,1055
"32","Interval_45495",292.100936907054,2.34690240274135,0.1870483863568,12.5470336764337,4.1268170472041e-36,1.08477254976742e-32,"chr20",1933477,1935279,"+","intron (SIRPA, intron 3 of 4)",-12868,"RP4-684O24.5","RP4-684O24","rna78695","RP4-684O24.5",0.457016084303938,1802
"33","Interval_8113",354.525158869971,-2.31761277098192,0.184936724131731,-12.5319229150565,4.99370278966797e-36,1.26450972546717e-32,"chr10",6926787,6928737,"+","Intergenic",148164,"LINC00707","LINC00707","rna42715","LINC00707",0.617067833698031,1950
"34","Interval_70280",136.501172415175,4.05497759874087,0.323619508812636,12.530077724976,5.11125609770952e-36,1.26450972546717e-32,"chr7",20435250,20435973,"+","Intergenic",-103849,"LOC101927811","LOC101927811","rna32153","LOC101927811",0.374309392265193,723
"35","Interval_70267",218.200389852034,2.91077844368842,0.233255134700269,12.4789469154827,9.72645325622566e-36,2.33754461613549e-32,"chr7",20352451,20353430,"+","intron (ITGB8, intron 2 of 14)",-21178,"LOC101927811","LOC101927811","rna32153","LOC101927811",0.366326530612245,979
"36","Interval_73826",194.854401723019,2.95636933039988,0.237572752362572,12.444058929317,1.50649487293718e-35,3.51996711769753e-32,"chr7",148856075,148857541,"+","intron (EZH2, intron 1 of 20)",-6288,"EZH2","EZH2","NM_001203248","EZH2",0.389229720518064,1466
"37","Interval_25677",83.6678112205174,4.12394832598987,0.331660493507171,12.4342464861607,1.70339464332307e-35,3.87246055197621e-32,"chr15",41833953,41834865,"+","intron (JMJD7-PLA2G4B, intron 1 of 24)",-4404,"PLA2G4B","PLA2G4B","NM_001114633","PLA2G4B",0.395131086142322,912
