geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0098542	defense response to other organism	http://amigo.geneontology.org/amigo/term/GO:0098542	379	36	3.0668893838158873	11.738277940500108	0	0	2537;3133;3428;3433;3434;3437;3569;3600;3665;4600;4938;4939;4940;5371;5610;6041;6772;8638;9636;10379;10392;10581;10964;24138;25939;51191;51251;56829;60489;64108;79132;79792;84166;91543;151636;200316	OAS2;IFIT5;IFI44L;RSAD2;IL6;IFIT1;STAT1;DTX3L;ISG15;OAS1;HERC5;IFIT2;IRF9;IFITM2;RTP4;ZC3HAV1;OAS3;IRF7;IFI6;GSDMD;SAMHD1;NT5C3A;HLA-E;OASL;NLRC5;APOBEC3G;RNASEL;EIF2AK2;IFI16;NOD1;APOBEC3F;IL15;IFIT3;PML;DHX58;MX2
GO:0043900	regulation of multi-organism process	http://amigo.geneontology.org/amigo/term/GO:0043900	321	27	2.5975501113585744	10.39440967161108	0	0	3428;3434;3600;3624;4938;4940;5371;5610;5886;6041;6352;6737;6772;8638;9636;9830;10392;10581;24138;51191;56829;60489;79132;84875;91543;151636;200316	IFIT5;RSAD2;INHBA;IFIT1;STAT1;DTX3L;ISG15;OAS1;HERC5;IFITM2;ZC3HAV1;OAS3;TRIM14;OASL;APOBEC3G;RNASEL;EIF2AK2;IFI16;NOD1;APOBEC3F;CCL5;RAD23A;PARP10;TRIM21;IL15;PML;DHX58
GO:0009615	response to virus	http://amigo.geneontology.org/amigo/term/GO:0009615	281	34	2.2738678544914626	14.95249600052238	0	0	2537;3428;3433;3434;3437;3569;3600;3665;4600;4938;4939;4940;5371;5610;6041;6352;6772;8638;9636;10379;10581;10964;24138;25939;51191;51251;56829;60489;64108;79132;84166;91543;151636;200316	OAS2;IFIT5;IFI44L;RSAD2;IL6;IFIT1;STAT1;DTX3L;ISG15;OAS1;HERC5;IFIT2;IRF9;IFITM2;RTP4;ZC3HAV1;OAS3;IRF7;IFI6;SAMHD1;NT5C3A;OASL;NLRC5;APOBEC3G;RNASEL;EIF2AK2;IFI16;APOBEC3F;CCL5;IL15;IFIT3;PML;DHX58;MX2
GO:0051607	defense response to virus	http://amigo.geneontology.org/amigo/term/GO:0051607	204	33	1.6507795100222717	19.99055585536967	0	0	2537;3428;3433;3434;3437;3569;3600;3665;4600;4938;4939;4940;5371;5610;6041;6772;8638;9636;10379;10581;10964;24138;25939;51191;51251;56829;60489;64108;79132;84166;91543;151636;200316	OAS2;IFIT5;IFI44L;RSAD2;IL6;IFIT1;STAT1;DTX3L;ISG15;OAS1;HERC5;IFIT2;IRF9;IFITM2;RTP4;ZC3HAV1;OAS3;IRF7;IFI6;SAMHD1;NT5C3A;OASL;NLRC5;APOBEC3G;RNASEL;EIF2AK2;IFI16;APOBEC3F;IL15;IFIT3;PML;DHX58;MX2
GO:0043903	regulation of symbiosis, encompassing mutualism through parasitism	http://amigo.geneontology.org/amigo/term/GO:0043903	179	21	1.4484780994803266	14.497975500999438	0	0	3428;3434;4938;4940;5371;5610;5886;6041;6352;6737;6772;8638;9636;9830;10581;24138;56829;60489;84875;91543;200316	IFIT5;RSAD2;IFIT1;STAT1;ISG15;OAS1;IFITM2;ZC3HAV1;OAS3;TRIM14;OASL;APOBEC3G;RNASEL;EIF2AK2;IFI16;APOBEC3F;CCL5;RAD23A;PARP10;TRIM21;PML
GO:0050792	regulation of viral process	http://amigo.geneontology.org/amigo/term/GO:0050792	152	21	1.2299925760950259	17.073273780782234	0	0	3428;3434;4938;4940;5371;5610;5886;6041;6352;6737;6772;8638;9636;9830;10581;24138;56829;60489;84875;91543;200316	IFIT5;RSAD2;IFIT1;STAT1;ISG15;OAS1;IFITM2;ZC3HAV1;OAS3;TRIM14;OASL;APOBEC3G;RNASEL;EIF2AK2;IFI16;APOBEC3F;CCL5;RAD23A;PARP10;TRIM21;PML
GO:0043901	negative regulation of multi-organism process	http://amigo.geneontology.org/amigo/term/GO:0043901	148	21	1.1976243504083148	17.534713612695263	0	0	3428;3434;4938;4940;5371;5610;6041;6352;6737;6772;8638;9636;9830;10581;24138;56829;60489;79132;84875;91543;200316	IFIT5;RSAD2;IFIT1;STAT1;ISG15;OAS1;IFITM2;ZC3HAV1;OAS3;TRIM14;OASL;APOBEC3G;RNASEL;EIF2AK2;IFI16;APOBEC3F;CCL5;PARP10;TRIM21;PML;DHX58
GO:1903900	regulation of viral life cycle	http://amigo.geneontology.org/amigo/term/GO:1903900	120	19	0.9710467706013363	19.566513761467892	0	0	3428;3434;4938;4940;5371;5610;5886;6041;6352;6737;8638;9636;10581;24138;56829;60489;84875;91543;200316	IFIT5;RSAD2;IFIT1;ISG15;OAS1;IFITM2;ZC3HAV1;OAS3;OASL;APOBEC3G;RNASEL;EIF2AK2;IFI16;APOBEC3F;CCL5;RAD23A;PARP10;TRIM21;PML
GO:0019079	viral genome replication	http://amigo.geneontology.org/amigo/term/GO:0019079	101	17	0.817297698589458	20.800254337360343	0	0	3428;3434;4938;4940;5610;5886;6041;6352;8638;9636;10581;24138;56829;60489;84875;91543;200316	IFIT5;RSAD2;IFIT1;ISG15;OAS1;IFITM2;ZC3HAV1;OAS3;OASL;APOBEC3G;RNASEL;EIF2AK2;IFI16;APOBEC3F;CCL5;RAD23A;PARP10
GO:0048525	negative regulation of viral process	http://amigo.geneontology.org/amigo/term/GO:0048525	81	20	0.655456570155902	30.51308188922868	0	0	3428;3434;4938;4940;5371;5610;6041;6352;6737;6772;8638;9636;9830;10581;24138;56829;60489;84875;91543;200316	IFIT5;RSAD2;IFIT1;STAT1;ISG15;OAS1;IFITM2;ZC3HAV1;OAS3;TRIM14;OASL;APOBEC3G;RNASEL;EIF2AK2;IFI16;APOBEC3F;CCL5;PARP10;TRIM21;PML
GO:0034340	response to type I interferon	http://amigo.geneontology.org/amigo/term/GO:0034340	80	22	0.6473645137342242	33.98394495412844	0	0	2537;3133;3134;3430;3433;3434;3437;3665;4600;4938;4939;4940;6041;6772;8638;9636;10379;10581;25939;54739;84166;91543	OAS2;RSAD2;IFIT1;STAT1;ISG15;OAS1;XAF1;IFIT2;IRF9;IFITM2;OAS3;IRF7;IFI6;SAMHD1;HLA-E;IFI35;OASL;NLRC5;RNASEL;HLA-F;IFIT3;MX2
GO:0045069	regulation of viral genome replication	http://amigo.geneontology.org/amigo/term/GO:0045069	77	17	0.6230883444691908	27.283450494459668	0	0	3428;3434;4938;4940;5610;5886;6041;6352;8638;9636;10581;24138;56829;60489;84875;91543;200316	IFIT5;RSAD2;IFIT1;ISG15;OAS1;IFITM2;ZC3HAV1;OAS3;OASL;APOBEC3G;RNASEL;EIF2AK2;IFI16;APOBEC3F;CCL5;RAD23A;PARP10
GO:0060337	type I interferon signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0060337	76	22	0.6149962880475129	35.77257363592468	0	0	2537;3133;3134;3430;3433;3434;3437;3665;4600;4938;4939;4940;6041;6772;8638;9636;10379;10581;25939;54739;84166;91543	OAS2;RSAD2;IFIT1;STAT1;ISG15;OAS1;XAF1;IFIT2;IRF9;IFITM2;OAS3;IRF7;IFI6;SAMHD1;HLA-E;IFI35;OASL;NLRC5;RNASEL;HLA-F;IFIT3;MX2
GO:0071357	cellular response to type I interferon	http://amigo.geneontology.org/amigo/term/GO:0071357	76	22	0.6149962880475129	35.77257363592468	0	0	2537;3133;3134;3430;3433;3434;3437;3665;4600;4938;4939;4940;6041;6772;8638;9636;10379;10581;25939;54739;84166;91543	OAS2;RSAD2;IFIT1;STAT1;ISG15;OAS1;XAF1;IFIT2;IRF9;IFITM2;OAS3;IRF7;IFI6;SAMHD1;HLA-E;IFI35;OASL;NLRC5;RNASEL;HLA-F;IFIT3;MX2
GO:1903901	negative regulation of viral life cycle	http://amigo.geneontology.org/amigo/term/GO:1903901	68	18	0.5502598366740905	32.7118186724231	0	0	3428;3434;4938;4940;5371;5610;6041;6352;6737;8638;9636;10581;24138;56829;60489;84875;91543;200316	IFIT5;RSAD2;IFIT1;ISG15;OAS1;IFITM2;ZC3HAV1;OAS3;OASL;APOBEC3G;RNASEL;EIF2AK2;IFI16;APOBEC3F;CCL5;PARP10;TRIM21;PML
GO:0045071	negative regulation of viral genome replication	http://amigo.geneontology.org/amigo/term/GO:0045071	45	16	0.3641425389755011	43.9388379204893	0	0	3428;3434;4938;4940;5610;6041;6352;8638;9636;10581;24138;56829;60489;84875;91543;200316	IFIT5;RSAD2;IFIT1;ISG15;OAS1;IFITM2;ZC3HAV1;OAS3;OASL;APOBEC3G;RNASEL;EIF2AK2;IFI16;APOBEC3F;CCL5;PARP10
GO:0060333	interferon-gamma-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0060333	81	14	0.655456570155902	21.359157322460074	2.55351295663786e-15	8.872706491094024e-13	3133;3134;3665;4502;4938;4939;4940;5371;6737;6772;8638;10379;54625;84166	OAS2;STAT1;OAS1;MT2A;PARP14;IRF9;OAS3;IRF7;HLA-E;OASL;NLRC5;HLA-F;TRIM21;PML
GO:0034341	response to interferon-gamma	http://amigo.geneontology.org/amigo/term/GO:0034341	179	18	1.4484780994803266	12.426836143713803	4.107825191113079e-15	1.3480513002169423e-12	3133;3134;3665;4502;4938;4939;4940;5371;6352;6737;6772;7454;8638;10379;10581;54625;84166;115362	OAS2;STAT1;OAS1;MT2A;GBP5;PARP14;IRF9;IFITM2;OAS3;IRF7;HLA-E;OASL;WAS;NLRC5;HLA-F;CCL5;TRIM21;PML
GO:0071346	cellular response to interferon-gamma	http://amigo.geneontology.org/amigo/term/GO:0071346	160	17	1.2947290274684484	13.130160550458715	9.992007221626409e-15	3.1064624556919577e-12	3133;3134;3665;4502;4938;4939;4940;5371;6352;6737;6772;7454;8638;10379;54625;84166;115362	OAS2;STAT1;OAS1;MT2A;GBP5;PARP14;IRF9;OAS3;IRF7;HLA-E;OASL;WAS;NLRC5;HLA-F;CCL5;TRIM21;PML
GO:0019058	viral life cycle	http://amigo.geneontology.org/amigo/term/GO:0019058	254	20	2.055382331106162	9.73054973632883	1.2323475573339238e-14	3.6397385105857445e-12	950;3428;3434;4938;4940;5371;5610;5886;6041;6352;6737;8638;9636;10581;24138;56829;60489;84875;91543;200316	IFIT5;RSAD2;IFIT1;ISG15;OAS1;IFITM2;ZC3HAV1;OAS3;OASL;APOBEC3G;RNASEL;EIF2AK2;IFI16;APOBEC3F;SCARB2;CCL5;RAD23A;PARP10;TRIM21;PML
GO:0035456	response to interferon-beta	http://amigo.geneontology.org/amigo/term/GO:0035456	29	7	0.23466963622865628	29.82916798481493	2.5207089748846556e-9	7.09039424506841e-7	3428;3434;3437;4332;6772;10581;54739	IFIT1;STAT1;XAF1;IFITM2;MNDA;IFI16;IFIT3
GO:0045088	regulation of innate immune response	http://amigo.geneontology.org/amigo/term/GO:0045088	330	16	2.670378619153675	5.991659716430359	8.890522984472682e-9	2.387105421330915e-6	710;3133;3428;3665;4332;6041;6352;6772;10392;25939;51752;54625;79132;84166;91543;115362	RSAD2;STAT1;GBP5;PARP14;IRF7;SAMHD1;HLA-E;NLRC5;RNASEL;MNDA;SERPING1;IFI16;NOD1;CCL5;ERAP1;DHX58
GO:0050688	regulation of defense response to virus	http://amigo.geneontology.org/amigo/term/GO:0050688	61	8	0.49361544172234595	16.206948413295233	2.9260414424747694e-8	7.514837739434115e-6	3434;3600;6772;51191;60489;79132;151636;200316	IFIT1;STAT1;DTX3L;HERC5;APOBEC3G;APOBEC3F;IL15;DHX58
GO:0045824	negative regulation of innate immune response	http://amigo.geneontology.org/amigo/term/GO:0045824	44	7	0.3560504825538233	19.660133444537113	5.60191351084427e-8	1.3787709628565459e-5	710;3133;3428;25939;54625;79132;84166	PARP14;SAMHD1;HLA-E;NLRC5;SERPING1;IFI16;DHX58
GO:0032479	regulation of type I interferon production	http://amigo.geneontology.org/amigo/term/GO:0032479	103	9	0.8334818114328136	10.7980760666251	1.4196295161639227e-7	3.354300620792117e-5	3428;3665;6737;6772;9246;9636;51191;79132;84166	STAT1;ISG15;HERC5;IRF7;UBE2L6;NLRC5;IFI16;TRIM21;DHX58
GO:0032606	type I interferon production	http://amigo.geneontology.org/amigo/term/GO:0032606	104	9	0.8415738678544914	10.694248412138322	1.543734402531527e-7	3.507245813751434e-5	3428;3665;6737;6772;9246;9636;51191;79132;84166	STAT1;ISG15;HERC5;IRF7;UBE2L6;NLRC5;IFI16;TRIM21;DHX58
GO:0050691	regulation of defense response to virus by host	http://amigo.geneontology.org/amigo/term/GO:0050691	32	6	0.2589458054936897	23.170871559633028	1.866572858499893e-7	4.0836466204292104e-5	3434;3600;6772;60489;151636;200316	IFIT1;STAT1;DTX3L;APOBEC3G;APOBEC3F;IL15
GO:0002831	regulation of response to biotic stimulus	http://amigo.geneontology.org/amigo/term/GO:0002831	109	9	0.8820341499628804	10.203686558370508	2.3165254736667862e-7	4.887041418910609e-5	3434;3600;6772;10392;51191;60489;79132;151636;200316	IFIT1;STAT1;DTX3L;HERC5;APOBEC3G;NOD1;APOBEC3F;IL15;DHX58
GO:0035455	response to interferon-alpha	http://amigo.geneontology.org/amigo/term/GO:0035455	19	5	0.15374907201187824	32.52052148720425	3.361160648696071e-7	6.846336535119893e-5	3433;3437;4600;5610;10581	IFIT2;IFITM2;EIF2AK2;IFIT3;MX2
GO:0009617	response to bacterium	http://amigo.geneontology.org/amigo/term/GO:0009617	494	17	3.997475872308834	4.25268357909594	4.3004797911638803e-07	8.467644708801681e-5	1440;3133;3434;3437;3569;3620;4939;6352;6373;9636;10392;51752;79132;79792;84166;84419;115362	OAS2;IL6;IDO1;IFIT1;ISG15;GBP5;GSDMD;CXCL11;HLA-E;CSF3;NLRC5;NOD1;C15orf48;CCL5;ERAP1;IFIT3;DHX58
