geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0043312	neutrophil degranulation	http://amigo.geneontology.org/amigo/term/GO:0043312	442	39	10.762880475129919	3.6235652797704447	2.7107205369247822e-12	9.638027576031051e-9	55;427;820;948;968;1075;1378;1509;1511;1794;2171;2352;2720;3074;3482;3689;3903;3916;4033;4069;4126;4332;5788;6279;6280;6556;6947;7226;7305;8566;8635;8876;10097;79792;79930;80331;84106;127829;154664	SLC11A1;ASAH1;S100A9;LAIR1;VNN1;TRPM2;CTSC;TYROBP;CR1;LRMP;CTSD;PRAM1;MNDA;RNASET2;DNAJC5;HEXB;DOK3;GLB1;CTSG;LAMP1;ACPP;MANBA;CAMP;CD36;FOLR3;DOCK2;TCN1;CD68;ABCA13;GSDMD;PDXK;ITGB2;ACTR2;ARL8A;S100A8;PTPRC;FABP5;LYZ;IGF2R
GO:0002283	neutrophil activation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002283	445	39	10.835931700074239	3.5991367497944644	3.346656285430072e-12	9.638027576031051e-9	55;427;820;948;968;1075;1378;1509;1511;1794;2171;2352;2720;3074;3482;3689;3903;3916;4033;4069;4126;4332;5788;6279;6280;6556;6947;7226;7305;8566;8635;8876;10097;79792;79930;80331;84106;127829;154664	SLC11A1;ASAH1;S100A9;LAIR1;VNN1;TRPM2;CTSC;TYROBP;CR1;LRMP;CTSD;PRAM1;MNDA;RNASET2;DNAJC5;HEXB;DOK3;GLB1;CTSG;LAMP1;ACPP;MANBA;CAMP;CD36;FOLR3;DOCK2;TCN1;CD68;ABCA13;GSDMD;PDXK;ITGB2;ACTR2;ARL8A;S100A8;PTPRC;FABP5;LYZ;IGF2R
GO:0042119	neutrophil activation	http://amigo.geneontology.org/amigo/term/GO:0042119	453	39	11.030734966592428	3.535575835890809	5.81534820298657e-12	9.638027576031051e-9	55;427;820;948;968;1075;1378;1509;1511;1794;2171;2352;2720;3074;3482;3689;3903;3916;4033;4069;4126;4332;5788;6279;6280;6556;6947;7226;7305;8566;8635;8876;10097;79792;79930;80331;84106;127829;154664	SLC11A1;ASAH1;S100A9;LAIR1;VNN1;TRPM2;CTSC;TYROBP;CR1;LRMP;CTSD;PRAM1;MNDA;RNASET2;DNAJC5;HEXB;DOK3;GLB1;CTSG;LAMP1;ACPP;MANBA;CAMP;CD36;FOLR3;DOCK2;TCN1;CD68;ABCA13;GSDMD;PDXK;ITGB2;ACTR2;ARL8A;S100A8;PTPRC;FABP5;LYZ;IGF2R
GO:0002446	neutrophil mediated immunity	http://amigo.geneontology.org/amigo/term/GO:0002446	455	39	11.079435783221975	3.520034843205575	6.6626704153804894e-12	9.638027576031051e-9	55;427;820;948;968;1075;1378;1509;1511;1794;2171;2352;2720;3074;3482;3689;3903;3916;4033;4069;4126;4332;5788;6279;6280;6556;6947;7226;7305;8566;8635;8876;10097;79792;79930;80331;84106;127829;154664	SLC11A1;ASAH1;S100A9;LAIR1;VNN1;TRPM2;CTSC;TYROBP;CR1;LRMP;CTSD;PRAM1;MNDA;RNASET2;DNAJC5;HEXB;DOK3;GLB1;CTSG;LAMP1;ACPP;MANBA;CAMP;CD36;FOLR3;DOCK2;TCN1;CD68;ABCA13;GSDMD;PDXK;ITGB2;ACTR2;ARL8A;S100A8;PTPRC;FABP5;LYZ;IGF2R
GO:0036230	granulocyte activation	http://amigo.geneontology.org/amigo/term/GO:0036230	458	39	11.152487008166297	3.4969778464160184	8.158140829550575e-12	9.638027576031051e-9	55;427;820;948;968;1075;1378;1509;1511;1794;2171;2352;2720;3074;3482;3689;3903;3916;4033;4069;4126;4332;5788;6279;6280;6556;6947;7226;7305;8566;8635;8876;10097;79792;79930;80331;84106;127829;154664	SLC11A1;ASAH1;S100A9;LAIR1;VNN1;TRPM2;CTSC;TYROBP;CR1;LRMP;CTSD;PRAM1;MNDA;RNASET2;DNAJC5;HEXB;DOK3;GLB1;CTSG;LAMP1;ACPP;MANBA;CAMP;CD36;FOLR3;DOCK2;TCN1;CD68;ABCA13;GSDMD;PDXK;ITGB2;ACTR2;ARL8A;S100A8;PTPRC;FABP5;LYZ;IGF2R
GO:0002275	myeloid cell activation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002275	492	40	11.980400890868598	3.338786436644854	1.8286483438600953e-11	1.800304294530264e-8	55;427;820;948;968;1075;1378;1509;1511;1794;2171;2352;2720;3074;3482;3689;3903;3916;4033;4069;4126;4332;5788;6279;6280;6556;6947;7226;7305;8566;8635;8876;10097;79792;79930;80331;84106;84868;127829;154664	SLC11A1;ASAH1;S100A9;LAIR1;VNN1;TRPM2;CTSC;TYROBP;CR1;LRMP;CTSD;PRAM1;MNDA;RNASET2;DNAJC5;HEXB;DOK3;GLB1;CTSG;LAMP1;ACPP;MANBA;CAMP;CD36;FOLR3;DOCK2;TCN1;CD68;ABCA13;GSDMD;PDXK;ITGB2;ACTR2;ARL8A;S100A8;PTPRC;FABP5;HAVCR2;LYZ;IGF2R
GO:0043299	leukocyte degranulation	http://amigo.geneontology.org/amigo/term/GO:0043299	482	39	11.736896807720862	3.3228544681712373	3.8663072743361226e-11	3.2626110099290684e-8	55;427;820;948;968;1075;1378;1509;1511;1794;2171;2352;2720;3074;3482;3689;3903;3916;4033;4069;4126;4332;5788;6279;6280;6556;6947;7226;7305;8566;8635;8876;10097;79792;79930;80331;84106;127829;154664	SLC11A1;ASAH1;S100A9;LAIR1;VNN1;TRPM2;CTSC;TYROBP;CR1;LRMP;CTSD;PRAM1;MNDA;RNASET2;DNAJC5;HEXB;DOK3;GLB1;CTSG;LAMP1;ACPP;MANBA;CAMP;CD36;FOLR3;DOCK2;TCN1;CD68;ABCA13;GSDMD;PDXK;ITGB2;ACTR2;ARL8A;S100A8;PTPRC;FABP5;LYZ;IGF2R
GO:0097501	stress response to metal ion	http://amigo.geneontology.org/amigo/term/GO:0097501	13	6	0.31655530809205645	18.95403377110694	2.9591758698988e-7	2.1849814829365266e-4	3309;4493;4494;4496;4502;7779	SLC30A1;MT1F;MT1H;MT2A;MT1E;HSPA5
GO:0050830	defense response to Gram-positive bacterium	http://amigo.geneontology.org/amigo/term/GO:0050830	64	10	1.5584261321455086	6.416730182926829	3.0145406078041503e-6	0.0019785434855887907	54;820;948;1511;3017;4069;6992;8764;79792;84868	ACP5;HIST1H2BD;TNFRSF14;CTSG;CAMP;CD36;GSDMD;PPP1R11;HAVCR2;LYZ
GO:0006882	cellular zinc ion homeostasis	http://amigo.geneontology.org/amigo/term/GO:0006882	29	7	0.7061618411284336	9.91274179983179	4.685243497171143e-6	0.0027675733337789946	4493;4494;4496;4502;6279;6280;7779	S100A9;SLC30A1;MT1F;MT1H;MT2A;S100A8;MT1E
