"","Interval","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chr","Start","End","Strand","Annotation","Distance.to.TSS","Nearest.PromoterID","Entrez.ID","Nearest.Unigene","Gene.Name","gc_content","length"
"1","Interval_58555",94.5018300080252,-0.855166956131456,0.297696508210156,-2.87261332446586,0.00407092044490224,0.99999971306746,"chr4",118418546,118420305,"+","Intergenic",-66529,"PRSS12","PRSS12","XM_005263318","PRSS12",0.396590909090909,1759
"2","Interval_27600",43.3104867888995,-1.78538508413152,0.639980651235131,-2.78974853487495,0.00527489934846788,0.99999971306746,"chr15",93267934,93268360,"+","Intergenic",62075,"UNQ9370","UNQ9370","rna63019","UNQ9370",0.397501836884644,426
"3","Interval_19272",50.0622755966616,-0.891329115246689,0.323068965485788,-2.7589437874555,0.00579885088603773,0.99999971306746,"chr12",105330066,105331195,"+","promoter-TSS (C12orf75)",-6,"C12orf75","C12orf75","NM_001145199","C12orf75",0.437138728323699,1129
"4","Interval_53307",37.1305985267124,1.0587793740462,0.387494981191135,2.73236925751033,0.00628806227230654,0.99999971306746,"chr3",119145112,119146825,"+","promoter-TSS (IGSF11)",-182,"C3orf30","C3orf30","NM_152539","C3orf30",0.515169194865811,1713
"5","Interval_22632",23.6282786106871,1.63069146878075,0.60715765500487,2.68577931174674,0.00723608657602378,0.99999971306746,"chr14",22668033,22668978,"+","Intergenic",70207,"ABHD4","ABHD4","rna57694","ABHD4",0.469289827255278,945
"6","Interval_30529",28.0544322574478,1.20648220141243,0.451001252784765,2.6751194014714,0.00747026394949684,0.99999971306746,"chr17",1062700,1063815,"+","intron (ABR, intron 9 of 21)",-40707,"MIR3183","MIR3183","rna66873","MIR3183",0.361490683229814,1115
"7","Interval_31806",171.443769608037,1.0733128190475,0.401653156588168,2.67223797807223,0.00753471922583458,0.99999971306746,"chr17",36153560,36154645,"+","Intergenic",-5040,"LOC101927369","LOC101927369","rna68701","LOC101927369",0.352708058124174,1085
"8","Interval_28265",182.988492461213,0.62255459714696,0.233798520366471,2.66278245119399,0.00774974991566833,0.99999971306746,"chr16",11539399,11545341,"+","Intergenic",-27911,"LOC101927205","LOC101927205","rna64136","LOC101927205",0.392857142857143,5942
"9","Interval_2854",113.902463696693,-0.694170650918657,0.261561544192428,-2.65394767056415,0.007955616340318,0.99999971306746,"chr1",87202306,87205043,"+","Intergenic",-9016,"LOC101927844","LOC101927844","rna3634","LOC101927844",0.41709276844412,2737
"10","Interval_17261",41.3093421639073,0.987956803188763,0.372956958347268,2.64898343113592,0.00807342896474095,0.99999971306746,"chr12",32507511,32508935,"+","intron (FGD4, intron 1 of 15)",-55914,"FGD4","FGD4","XM_005253305","FGD4",0.437138728323699,1424
"11","Interval_21499",31.3652971045507,1.06499073223145,0.403857608123438,2.63704511394505,0.00836317083021074,0.99999971306746,"chr13",51369892,51370901,"+","intron (INTS6, intron 14 of 16)",-21799,"MIR5693","MIR5693","rna56627","MIR5693",0.404761904761905,1009
"12","Interval_6654",22.2557889617019,-1.37326547008667,0.522430906819108,-2.62860686870153,0.00857354118085586,0.99999971306746,"chr1",212315365,212316270,"+","intron (PPP2R5A, intron 1 of 12)",30280,"PPP2R5A","PPP2R5A","NM_001199756","PPP2R5A",0.357615894039735,905
"13","Interval_23568",35.1131301892256,-1.14572653728423,0.437578059020004,-2.6183363486053,0.00883596630637048,0.99999971306746,"chr14",64293944,64295357,"+","promoter-TSS (ESR2)",-11575,"ESR2","ESR2","XM_006720075","ESR2",0.425092250922509,1413
"14","Interval_50886",49.9032266917178,0.836680979430854,0.320559738683486,2.61006258261576,0.00905256600185183,0.99999971306746,"chr3",23254302,23255798,"+","intron (UBE2E2, intron 3 of 5)",-50273,"UBE2E2-AS1","UBE2E2-AS1","XM_005265643","UBE2E2-AS1",0.40814963259853,1496
"15","Interval_81019",345.732287207844,-0.556617643611973,0.213622714371746,-2.6056107621746,0.00917106159390263,0.99999971306746,"chr9",120918949,120921635,"+","intron (TRAF1, intron 3 of 7)",6603,"TRAF1","TRAF1","NM_001190945","TRAF1",0.521027167845181,2686
"16","Interval_17116",45.3559358047419,-0.958390320735737,0.372034230724234,-2.57608102047505,0.00999272283537977,0.99999971306746,"chr12",27626678,27628252,"+","intron (PPFIBP1, intron 2 of 28)",49270,"PPFIBP1","PPFIBP1","NM_001198915","PPFIBP1",0.532587548638132,1574
"17","Interval_19899",183.139247391833,-0.537262821410601,0.208805103009645,-2.57303491948559,0.0100811035813934,0.99999971306746,"chr12",121783930,121785223,"+","intron (RHOF, intron 2 of 4)",9112,"RHOF","RHOF","NM_019034","RHOF",0.437138728323699,1293
"18","Interval_5681",53.8061849127549,-0.994768307275338,0.387373646854422,-2.56798136722289,0.0102292654303246,0.99999971306746,"chr1",183514761,183515715,"+","intron (SMG7, intron 2 of 22)",42736,"SMG7","SMG7","NM_201569","SMG7",0.354973821989529,954
"19","Interval_31063",239.477307284536,-0.764557985138072,0.297876500579294,-2.56669453163039,0.0102673016332418,0.99999971306746,"chr17",14373442,14374720,"+","Intergenic",70341,"MGC12916","MGC12916","rna67810","MGC12916",0.361111111111111,1278
