geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0009617	response to bacterium	http://amigo.geneontology.org/amigo/term/GO:0009617	494	40	11.112249443207128	3.5996312181825467	1.6415757642107565e-12	9.696788039192938e-9	602;654;664;718;1440;1535;1672;2519;2921;3055;3383;3569;3606;3620;4316;4791;4939;5617;5737;5739;5743;5970;6036;6352;6364;6373;6374;7110;7128;9536;10133;10497;23208;26253;27063;29110;79931;84419;115362;259230	IDO1;CCL20;TNFAIP3;PTGES;CXCL5;CCL5;TBK1;CSF3;IL6;CYBA;CXCL3;RELA;PTGS2;FUCA2;GBP5;TNIP3;ANKRD1;OPTN;C3;NFKB2;PTGIR;CXCL11;C15orf48;RNASE2;BMP6;BCL3;HCK;SGMS1;OAS2;CLEC4E;IL18;PRL;TMF1;ICAM1;BNIP3;UNC13B;PTGFR;DEFB1;SYT11;MMP7
GO:0048660	regulation of smooth muscle cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0048660	115	15	2.5868596881959913	5.798536375376668	4.281478060974564e-8	9.488361353593433e-5	231;657;1535;2069;3569;3600;3606;4318;5031;5739;5743;6352;6648;7128;10135	TNFAIP3;SOD2;EREG;CCL5;IL15;MMP9;IL6;CYBA;P2RY6;PTGS2;PTGIR;NAMPT;AKR1B1;BMPR1A;IL18
GO:0048659	smooth muscle cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0048659	116	15	2.6093541202672608	5.748548992830317	4.818873211576147e-8	9.488361353593433e-5	231;657;1535;2069;3569;3600;3606;4318;5031;5739;5743;6352;6648;7128;10135	TNFAIP3;SOD2;EREG;CCL5;IL15;MMP9;IL6;CYBA;P2RY6;PTGS2;PTGIR;NAMPT;AKR1B1;BMPR1A;IL18
GO:0033002	muscle cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0033002	164	17	3.6890868596881963	4.608186428398937	1.6776297795395578e-7	2.477439776935042e-4	231;657;1535;2069;3569;3600;3606;4211;4318;5031;5739;5743;6352;6648;7128;10135;147912	TNFAIP3;SIX5;SOD2;EREG;CCL5;IL15;MMP9;IL6;CYBA;P2RY6;PTGS2;PTGIR;NAMPT;AKR1B1;BMPR1A;IL18;MEIS1
GO:0032496	response to lipopolysaccharide	http://amigo.geneontology.org/amigo/term/GO:0032496	285	22	6.410913140311804	3.431648428000695	4.950729473041093e-7	5.848791799450749e-4	654;1440;2921;3055;3383;3569;3606;3620;4791;5617;5737;5739;5743;5970;6352;6373;6374;7128;9536;27063;79931;259230	IDO1;TNFAIP3;PTGES;CXCL5;CCL5;CSF3;IL6;CXCL3;RELA;PTGS2;TNIP3;ANKRD1;NFKB2;PTGIR;CXCL11;BMP6;HCK;SGMS1;IL18;PRL;ICAM1;PTGFR
GO:0048661	positive regulation of smooth muscle cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0048661	73	11	1.6420935412026727	6.698765766987657	6.405948730359157e-7	6.30665652503859e-4	231;657;1535;2069;3569;3606;4318;5031;5743;6352;10135	EREG;CCL5;MMP9;IL6;CYBA;P2RY6;PTGS2;NAMPT;AKR1B1;BMPR1A;IL18
GO:0002237	response to molecule of bacterial origin	http://amigo.geneontology.org/amigo/term/GO:0002237	295	22	6.635857461024499	3.315321362644739	8.882630445627981e-7	7.495671148903499e-4	654;1440;2921;3055;3383;3569;3606;3620;4791;5617;5737;5739;5743;5970;6352;6373;6374;7128;9536;27063;79931;259230	IDO1;TNFAIP3;PTGES;CXCL5;CCL5;CSF3;IL6;CXCL3;RELA;PTGS2;TNIP3;ANKRD1;NFKB2;PTGIR;CXCL11;BMP6;HCK;SGMS1;IL18;PRL;ICAM1;PTGFR
GO:0031349	positive regulation of defense response	http://amigo.geneontology.org/amigo/term/GO:0031349	376	25	8.457906458797328	2.95581419844112	1.3307765303061103e-6	9.826121205647742e-4	330;718;1535;2069;2113;3055;3569;3600;3606;3620;5743;5970;6352;7128;10133;10211;10497;23098;23180;26253;29110;79931;115362;118788;285852	IDO1;TNFAIP3;FLOT1;EREG;CCL5;IL15;ETS1;TREML4;TBK1;IL6;CYBA;RELA;PTGS2;RFTN1;GBP5;TNIP3;OPTN;C3;PIK3AP1;SARM1;BIRC3;HCK;CLEC4E;IL18;UNC13B
GO:0032103	positive regulation of response to external stimulus	http://amigo.geneontology.org/amigo/term/GO:0032103	262	20	5.893541202672606	3.3935454614163705	1.9700443112391497e-6	0.0011341551311006004	654;659;673;718;1535;2113;2152;2358;3569;3600;3606;3620;4233;5743;6352;8291;10133;10497;29110;115362	IDO1;CCL5;IL15;ETS1;TBK1;IL6;CYBA;F3;PTGS2;GBP5;MET;OPTN;C3;BMP6;BMPR2;DYSF;IL18;BRAF;FPR2;UNC13B
GO:0009636	response to toxic substance	http://amigo.geneontology.org/amigo/term/GO:0009636	437	27	9.830066815144766	2.7466751251784216	2.0369239150941354e-6	0.0011341551311006004	664;1066;1193;1440;1665;1815;2113;2176;3371;3383;3569;4233;4489;4493;4494;4496;4499;5562;5617;5743;5970;6324;6352;6648;7128;7295;8836	MT1H;TNFAIP3;MT1M;SOD2;MT1F;CCL5;ETS1;SCN1B;CSF3;IL6;MT1A;RELA;CES1;PTGS2;MET;DRD4;MT1E;DHX15;PRKAA1;TXN;GGH;PRL;TNC;ICAM1;FANCC;BNIP3;CLIC2
GO:0010273	detoxification of copper ion	http://amigo.geneontology.org/amigo/term/GO:0010273	11	5	0.24743875278396438	20.207020702070206	2.30402261269802e-6	0.0011341551311006004	4489;4493;4494;4496;4499	MT1H;MT1M;MT1F;MT1A;MT1E
GO:1990169	stress response to copper ion	http://amigo.geneontology.org/amigo/term/GO:1990169	11	5	0.24743875278396438	20.207020702070206	2.30402261269802e-6	0.0011341551311006004	4489;4493;4494;4496;4499	MT1H;MT1M;MT1F;MT1A;MT1E
GO:0061687	detoxification of inorganic compound	http://amigo.geneontology.org/amigo/term/GO:0061687	12	5	0.2699331848552339	18.52310231023102	3.877117551009945e-6	0.001761702567216596	4489;4493;4494;4496;4499	MT1H;MT1M;MT1F;MT1A;MT1E
GO:0098542	defense response to other organism	http://amigo.geneontology.org/amigo/term/GO:0098542	379	24	8.525389755011137	2.8151205621881448	5.0658712078544e-6	0.0021374358017711387	330;602;664;1535;1672;3569;3600;4316;4939;5970;6035;6036;6364;7110;7128;10133;10497;10758;10964;23208;26253;29110;51191;54541	CCL20;TNFAIP3;IFI44L;TRAF3IP2;IL15;TBK1;IL6;CYBA;RELA;HERC5;OPTN;DDIT4;RNASE2;BIRC3;RNASE1;BCL3;OAS2;CLEC4E;TMF1;BNIP3;UNC13B;DEFB1;SYT11;MMP7
