geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0098542	defense response to other organism	http://amigo.geneontology.org/amigo/term/GO:0098542	379	50	11.367186340014849	4.398625878418976	0	0	566;944;1051;2537;3133;3433;3434;3437;3456;3569;3659;3665;4938;4939;4940;5027;5054;5366;5371;5580;5788;6772;6868;7128;7706;8638;8764;8772;9636;10379;10392;10521;10964;23586;24138;25939;29110;51191;51251;55601;56829;79132;81622;84166;91543;91607;133396;151636;246778;100507436	IL6;IL27;OASL;IFIT5;RSAD2;ISG15;TNFSF8;OAS2;PMAIP1;IFIT2;IFI44L;P2RX7;DTX3L;DDX60;SERPINE1;PRKCD;IRF7;NT5C3A;IFIT3;OAS3;HERC5;TNFAIP3;IFIT1;FADD;OAS1;TRIM25;HLA-E;ADAM17;ZC3HAV1;DDX58;DHX58;IFNB1;IRF9;TNFRSF14;SAMHD1;STAT1;DDX17;TBK1;IFI6;MICA;CEBPB;PTPRC;NLRC5;PML;UNC93B1;NOD1;IL31RA;IRF1;SLFN11;AZU1
GO:0009615	response to virus	http://amigo.geneontology.org/amigo/term/GO:0009615	281	44	8.4279138827023	5.2207462739156485	0	0	566;2537;3159;3433;3434;3437;3456;3569;3659;3665;4938;4939;4940;5366;5371;5788;6352;6772;7128;7706;8061;8638;8772;9636;10379;10521;10561;10964;23586;24138;25939;29110;51191;51251;55601;56829;79132;81622;84166;91543;91607;151636;246778;100507436	IL6;IL27;OASL;IFIT5;RSAD2;ISG15;OAS2;PMAIP1;IFIT2;IFI44L;DTX3L;DDX60;IRF7;NT5C3A;IFIT3;OAS3;HERC5;TNFAIP3;IFIT1;FADD;OAS1;TRIM25;ZC3HAV1;DDX58;DHX58;FOSL1;IFNB1;HMGA1;IRF9;SAMHD1;STAT1;DDX17;TBK1;IFI6;MICA;PTPRC;CCL5;NLRC5;IFI44;PML;UNC93B1;IRF1;SLFN11;AZU1
GO:0051607	defense response to virus	http://amigo.geneontology.org/amigo/term/GO:0051607	204	40	6.118485523385301	6.537565521258008	0	0	566;2537;3433;3434;3437;3456;3569;3659;3665;4938;4939;4940;5366;5371;5788;6772;7128;7706;8638;8772;9636;10379;10521;10964;23586;24138;25939;29110;51191;51251;55601;56829;79132;81622;84166;91543;91607;151636;246778;100507436	IL6;IL27;OASL;IFIT5;RSAD2;ISG15;OAS2;PMAIP1;IFIT2;IFI44L;DTX3L;DDX60;IRF7;NT5C3A;IFIT3;OAS3;HERC5;TNFAIP3;IFIT1;FADD;OAS1;TRIM25;ZC3HAV1;DDX58;DHX58;IFNB1;IRF9;SAMHD1;STAT1;DDX17;TBK1;IFI6;MICA;PTPRC;NLRC5;PML;UNC93B1;IRF1;SLFN11;AZU1
GO:0060337	type I interferon signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0060337	76	22	2.2794357832219747	9.651511203751955	2.220446049250313e-16	2.62323496258432e-13	2537;2634;3133;3433;3434;3437;3456;3659;3665;4938;4939;4940;6672;6772;8638;8772;9636;10379;25939;54739;84166;91543	OASL;RSAD2;ISG15;OAS2;IFIT2;IRF7;IFIT3;OAS3;GBP2;IFIT1;FADD;OAS1;HLA-E;XAF1;IFNB1;IRF9;SAMHD1;STAT1;IFI6;NLRC5;SP100;IRF1
GO:0071357	cellular response to type I interferon	http://amigo.geneontology.org/amigo/term/GO:0071357	76	22	2.2794357832219747	9.651511203751955	2.220446049250313e-16	2.62323496258432e-13	2537;2634;3133;3433;3434;3437;3456;3659;3665;4938;4939;4940;6672;6772;8638;8772;9636;10379;25939;54739;84166;91543	OASL;RSAD2;ISG15;OAS2;IFIT2;IRF7;IFIT3;OAS3;GBP2;IFIT1;FADD;OAS1;HLA-E;XAF1;IFNB1;IRF9;SAMHD1;STAT1;IFI6;NLRC5;SP100;IRF1
GO:0071346	cellular response to interferon-gamma	http://amigo.geneontology.org/amigo/term/GO:0071346	160	30	4.798812175204158	6.25154702970297	5.551115123125783e-16	5.465072838717333e-13	567;834;961;1906;2634;3133;3659;3665;3717;4502;4938;4939;4940;5371;5580;6352;6672;6737;6772;6810;7706;8638;8651;9021;10096;10379;54625;84166;115362;414062	CCL3L3;PARP14;OASL;OAS2;SOCS1;EDN1;PRKCD;IRF7;SOCS3;OAS3;GBP2;OAS1;TRIM25;HLA-E;GBP5;CD47;B2M;IRF9;STAT1;STX4;CCL5;NLRC5;SP100;PML;ACTR3;TRIM21;JAK2;IRF1;CASP1;MT2A
GO:0034340	response to type I interferon	http://amigo.geneontology.org/amigo/term/GO:0034340	80	22	2.399406087602079	9.168935643564355	9.992007221626409e-16	8.4318266654496e-13	2537;2634;3133;3433;3434;3437;3456;3659;3665;4938;4939;4940;6672;6772;8638;8772;9636;10379;25939;54739;84166;91543	OASL;RSAD2;ISG15;OAS2;IFIT2;IRF7;IFIT3;OAS3;GBP2;IFIT1;FADD;OAS1;HLA-E;XAF1;IFNB1;IRF9;SAMHD1;STAT1;IFI6;NLRC5;SP100;IRF1
GO:0060333	interferon-gamma-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0060333	81	22	2.4293986636971048	9.055738907224056	1.3322676295501878e-15	9.8371311096912e-13	567;2634;3133;3659;3665;3717;4502;4938;4939;4940;5371;5580;6672;6737;6772;7706;8638;8651;9021;10379;54625;84166	PARP14;OASL;OAS2;SOCS1;PRKCD;IRF7;SOCS3;OAS3;GBP2;OAS1;TRIM25;HLA-E;B2M;IRF9;STAT1;NLRC5;SP100;PML;TRIM21;JAK2;IRF1;MT2A
GO:0034341	response to interferon-gamma	http://amigo.geneontology.org/amigo/term/GO:0034341	179	31	5.368671121009651	5.77424083190442	1.7763568394002505e-15	1.1658822055930311e-12	567;834;961;1906;2634;3133;3659;3665;3717;4502;4938;4939;4940;5371;5580;6352;6672;6737;6772;6810;7706;8638;8651;9021;10096;10379;54625;58191;84166;115362;414062	CCL3L3;PARP14;OASL;OAS2;SOCS1;EDN1;PRKCD;IRF7;SOCS3;OAS3;GBP2;OAS1;TRIM25;HLA-E;GBP5;CD47;B2M;IRF9;STAT1;STX4;CCL5;NLRC5;SP100;PML;ACTR3;CXCL16;TRIM21;JAK2;IRF1;CASP1;MT2A
GO:0009617	response to bacterium	http://amigo.geneontology.org/amigo/term/GO:0009617	494	49	14.816332590942835	3.307161181705215	1.2212453270876722e-13	7.21389614710688e-11	133;207;566;567;824;834;944;961;1051;1234;1906;3133;3434;3437;3569;3587;3620;3717;4791;4792;4939;5027;5054;5272;5580;5734;5743;6352;6868;7056;7128;7538;8764;9572;9636;10392;10561;29110;29126;55008;57162;79132;84166;84419;90933;115362;246778;440068;100507436	IL6;IL27;ISG15;CAPN2;TNFSF8;C15orf48;OAS2;EDN1;P2RX7;SERPINE1;PRKCD;NFKBIA;IDO1;IFIT3;CD274;TNFAIP3;CARD17;IFIT1;HLA-E;HERC6;ADAM17;GBP5;IL10RA;DHX58;TRIM41;CD47;THBD;PTGER4;CCR5;B2M;PELI1;AKT1;TNFRSF14;ADM;SERPINB9;TBK1;MICA;CEBPB;CCL5;NLRC5;PTGS2;IFI44;NR1D1;ZFP36;NFKB2;NOD1;JAK2;AZU1;CASP1
