geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0050865	regulation of cell activation	http://amigo.geneontology.org/amigo/term/GO:0050865	467	41	14.907943578322197	2.750211642846472	4.0174439330797895e-9	2.3731041312702317e-5	928;961;1051;1268;1499;2175;3592;3624;3717;4602;4773;4860;5580;5621;5880;6366;6385;6714;7048;7056;7128;7293;7704;8651;8740;8943;9258;9466;9984;10077;10125;10148;10892;51083;56940;64332;80381;84807;114770;246778;374403	EBI3;TNFSF14;RAC2;THBD;PRKCD;SDC4;CD276;IL27;SRC;TSPAN32;GAL;AP3D1;TNFRSF4;MALT1;TBC1D10C;THOC1;TNFAIP3;CCL21;DUSP22;TGFBR2;CD47;CD9;JAK2;NFATC2;PRNP;CNR1;INHBA;CTNNB1;IL27RA;MYB;NFKBID;FANCA;NFKBIZ;SOCS1;ZBTB16;PGLYRP2;RASGRP1;PNP;MFHAS1;IL12A;CEBPB
GO:0032103	positive regulation of response to external stimulus	http://amigo.geneontology.org/amigo/term/GO:0032103	262	28	8.3637713437268	3.3477720575181964	2.12464362769893e-8	4.807861192013263e-5	961;1051;1268;1435;1901;1906;2152;3592;3717;4023;4792;5025;5054;5603;5734;5880;6366;6868;7056;7132;8740;8829;10318;29110;56670;57118;64332;414062	SERPINE1;CCL3L3;TNFSF14;P2RX4;CSF1;RAC2;THBD;TNIP1;NFKBIA;F3;LPL;S1PR1;CAMK1D;EDN1;NRP1;MAPK13;CCL21;CD47;JAK2;PTGER4;CNR1;NFKBIZ;TNFRSF1A;TBK1;ADAM17;SUCNR1;IL12A;CEBPB
GO:0051249	regulation of lymphocyte activation	http://amigo.geneontology.org/amigo/term/GO:0051249	367	34	11.715664439495173	2.9020974589696475	2.441778157447061e-8	4.807861192013263e-5	961;1051;1499;2175;3592;3624;4602;4773;4860;5621;5880;6366;6385;6714;7048;7128;7293;7704;8651;8740;8943;9466;9984;10125;10148;10892;51083;56940;64332;80381;84807;114770;246778;374403	EBI3;TNFSF14;RAC2;SDC4;CD276;IL27;SRC;GAL;AP3D1;TNFRSF4;MALT1;TBC1D10C;THOC1;TNFAIP3;CCL21;DUSP22;TGFBR2;CD47;NFATC2;PRNP;INHBA;CTNNB1;IL27RA;MYB;NFKBID;FANCA;NFKBIZ;SOCS1;ZBTB16;PGLYRP2;RASGRP1;PNP;IL12A;CEBPB
GO:0002694	regulation of leukocyte activation	http://amigo.geneontology.org/amigo/term/GO:0002694	437	37	13.950259836674089	2.652280346974616	6.1706150855656e-8	9.112455827609e-5	961;1051;1268;1499;2175;3592;3624;4602;4773;4860;5621;5880;6366;6385;6714;7048;7128;7293;7704;8651;8740;8943;9258;9466;9984;10077;10125;10148;10892;51083;56940;64332;80381;84807;114770;246778;374403	EBI3;TNFSF14;RAC2;SDC4;CD276;IL27;SRC;TSPAN32;GAL;AP3D1;TNFRSF4;MALT1;TBC1D10C;THOC1;TNFAIP3;CCL21;DUSP22;TGFBR2;CD47;NFATC2;PRNP;CNR1;INHBA;CTNNB1;IL27RA;MYB;NFKBID;FANCA;NFKBIZ;SOCS1;ZBTB16;PGLYRP2;RASGRP1;PNP;MFHAS1;IL12A;CEBPB
GO:0042110	T cell activation	http://amigo.geneontology.org/amigo/term/GO:0042110	414	35	13.216035634743875	2.6482979440512304	1.4789897107014838e-7	1.747278444222733e-4	944;961;1051;1499;1958;2175;3383;3592;4602;4773;4860;5027;5621;5734;5880;6366;6385;6714;6868;7048;7293;7471;7704;8651;8740;8943;10125;10148;10892;56940;64332;80381;84807;161882;246778	EBI3;TNFSF14;P2RX7;RAC2;SDC4;CD276;WNT1;IL27;SRC;AP3D1;TNFRSF4;MALT1;CCL21;TNFSF8;DUSP22;TGFBR2;CD47;EGR1;NFATC2;PRNP;PTGER4;ZFPM1;CTNNB1;MYB;NFKBID;FANCA;NFKBIZ;SOCS1;ZBTB16;ICAM1;RASGRP1;PNP;ADAM17;IL12A;CEBPB
GO:0042060	wound healing	http://amigo.geneontology.org/amigo/term/GO:0042060	442	36	14.10987379361544	2.5514048195306747	2.452425460486296e-7	2.4144128658487585e-4	87;151;302;308;928;1277;1906;2152;2683;3678;3705;3717;3937;4814;5023;5025;5027;5054;5580;5782;6385;6657;6714;6868;7048;7056;7128;7980;8751;9620;10077;10398;10938;64780;161882;645027	SERPINE1;P2RX4;P2RX7;THBD;PRKCD;ACTN1;F3;SDC4;LCP2;P2RX1;B4GALT1;SRC;TSPAN32;EDN1;CELSR1;TNFAIP3;PTPN12;TGFBR2;ADRA2B;EVPLL;ANXA2;CD9;JAK2;TFPI2;ZFPM1;EHD1;ADAM15;MICAL1;ITPK1;MYL9;ITGA5;ADAM17;ANXA5;COL1A1;NINJ1;SOX2
GO:0022407	regulation of cell-cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0022407	351	31	11.20489977728285	2.766646789902604	3.0076777401966126e-7	2.538050344477342e-4	928;961;1051;3383;3592;3717;4602;4860;5580;5621;6366;6385;6657;6714;7048;7471;7704;8651;8740;8943;9314;10125;10148;10211;10892;28984;53827;56940;64332;80381;84807	EBI3;TNFSF14;PRKCD;SDC4;CD276;RGCC;FXYD5;WNT1;SRC;AP3D1;FLOT1;MALT1;CCL21;DUSP22;TGFBR2;CD47;CD9;JAK2;PRNP;KLF4;MYB;NFKBID;NFKBIZ;SOCS1;ZBTB16;ICAM1;RASGRP1;PNP;IL12A;CEBPB;SOX2
GO:0045785	positive regulation of cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0045785	358	31	11.42835931700074	2.7125503442899834	4.6386782348584177e-7	3.425084041663584e-4	961;1307;1435;3383;3592;3675;3678;3717;4602;4739;4814;4860;6366;6385;6657;6714;7048;7704;8651;8740;8829;8943;10109;10125;10148;10211;10892;55612;64332;80381;84807	EBI3;TNFSF14;CSF1;SDC4;CD276;FERMT1;SRC;ARPC2;NRP1;AP3D1;FLOT1;MALT1;CCL21;TGFBR2;CD47;JAK2;NEDD9;MYB;NFKBID;NFKBIZ;SOCS1;ZBTB16;ICAM1;RASGRP1;ITGA3;ITGA5;PNP;IL12A;COL16A1;NINJ1;SOX2
GO:0050863	regulation of T cell activation	http://amigo.geneontology.org/amigo/term/GO:0050863	284	26	9.066072754268745	2.867834916475598	1.415451399200407e-6	9.290079350085338e-4	961;1051;1499;2175;3592;4602;4773;4860;5621;5880;6366;6385;6714;7048;7704;8651;8740;8943;10125;10148;10892;56940;64332;80381;84807;246778	EBI3;TNFSF14;RAC2;SDC4;CD276;IL27;SRC;AP3D1;MALT1;CCL21;DUSP22;TGFBR2;CD47;NFATC2;PRNP;CTNNB1;MYB;NFKBID;FANCA;NFKBIZ;SOCS1;ZBTB16;RASGRP1;PNP;IL12A;CEBPB
GO:0060143	positive regulation of syncytium formation by plasma membrane fusion	http://amigo.geneontology.org/amigo/term/GO:0060143	20	7	0.6384558277654045	10.963953488372095	1.7396656677437505e-6	0.0010276205099362336	824;4773;8740;9518;10211;10938;81501	CAPN2;TNFSF14;DCSTAMP;FLOT1;NFATC2;EHD1;GDF15
