"","Interval","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chr","Start","End","Strand","Annotation","Distance.to.TSS","Nearest.PromoterID","Entrez.ID","Nearest.Unigene","Gene.Name","gc_content","length"
"1","Interval_22974",869.755229650806,3.27239165141886,0.146495311865831,22.3378592102381,1.58457260578556e-110,1.33286324735652e-105,"chr14",35397462,35400890,"+","Intergenic",5578,"NFKBIA","NFKBIA","NM_020529","NFKBIA",0.568648944916415,3428
"2","Interval_47911",392.916041547606,4.12961444767435,0.221365763597886,18.6551632038993,1.14651589496467e-77,4.82195922524767e-73,"chr21",25582827,25588200,"+","TTS (MRPL39)",-2289,"LINC00515","LINC00515","rna81080","LINC00515",0.371790100483811,5373
"3","Interval_81015",490.46256348314,3.91008601123895,0.222325985227641,17.5871750089643,3.08897842661673e-69,8.66098067849554e-65,"chr9",120892620,120897857,"+","promoter-TSS (PHF19)",-26327,"PHF19","PHF19","NM_001286840","PHF19",0.502481863306606,5237
"4","Interval_69388",785.989943056672,2.77574178691818,0.165788148015744,16.7427033846507,6.40137327790444e-63,1.34612878317733e-58,"chr6",159675700,159680328,"+","Intergenic",15307,"SOD2","SOD2","NM_000636","SOD2",0.403110823071938,4628
"5","Interval_81019",345.732287207844,2.92262610322219,0.182423467737944,16.0211081362657,9.10137267658595e-58,1.53112392538205e-53,"chr9",120918949,120921635,"+","intron (TRAF1, intron 3 of 7)",6603,"TRAF1","TRAF1","NM_001190945","TRAF1",0.521027167845181,2686
"6","Interval_41781",1512.33770401303,3.19012937959619,0.209553912968376,15.2234302591029,2.47221372499193e-52,3.46583762462827e-48,"chr2",112827681,112837112,"+","intron (IL1B, intron 4 of 5)",3848,"IL1B","IL1B","NM_000576","IL1B",0.446352841391009,9431
"7","Interval_81020",546.405274493487,2.20862215804187,0.147236102804166,15.0005475286146,7.28161599311437e-51,8.74990184658307e-47,"chr9",120925621,120927338,"+","intron (TRAF1, intron 1 of 7)",416,"TRAF1","TRAF1","NM_001190945","TRAF1",0.548311990686845,1717
"8","Interval_37106",308.403675111689,3.42284207208656,0.238354108854251,14.3603233379944,9.17978664893188e-47,9.65197192468631e-43,"chr19",34988831,34991168,"+","Intergenic",-15900,"GRAMD1A","GRAMD1A","XM_006723299","GRAMD1A",0.460743801652893,2337
"9","Interval_68577",412.353730765468,2.40909696048291,0.172016792902574,14.0050103238896,1.45258615451194e-44,1.35760315985302e-40,"chr6",137880880,137885338,"+","exon (TNFAIP3, exon 9 of 9)",11696,"TNFAIP3","TNFAIP3","NM_006290","TNFAIP3",0.419825072886297,4458
"10","Interval_65957",1375.61256382789,2.11632084193535,0.157435062309406,13.4425001069721,3.40727244464308e-41,2.86602721681153e-37,"chr6",30741197,30744724,"+","promoter-TSS (FLOT1)",-108,"FLOT1","FLOT1","XM_005248781","FLOT1",0.606575963718821,3527
"11","Interval_63688",492.98813412569,2.12097678400051,0.16014364868249,13.2442141880112,4.8735613189075e-40,3.72672373036277e-36,"chr5",151056418,151057473,"+","exon (TNIP1, exon 6 of 18)",24052,"TNIP1","TNIP1","NM_001252390","TNIP1",0.582386363636364,1055
"12","Interval_63694",564.661462492805,2.10248796537106,0.160647346274444,13.0875984828236,3.87672137231625e-39,2.71742015193651e-35,"chr5",151085412,151087277,"+","intron (TNIP1, intron 1 of 17)",-5347,"TNIP1","TNIP1","NM_001252390","TNIP1",0.55091103965702,1865
"13","Interval_69196",233.663917426391,3.24293781416188,0.248178941303027,13.0669338709212,5.0875106870306e-39,3.29181508799676e-35,"chr6",155170838,155171980,"+","intron (TIAM2, intron 8 of 25)",61837,"LOC101928899","LOC101928899","rna31351","LOC101928899",0.389326334208224,1142
"14","Interval_3443",439.519656930548,1.97881496599966,0.152037852127404,13.0152783554286,1.00176588859147e-38,6.01882412277653e-35,"chr1",109931136,109934990,"+","Intergenic",22452,"CSF1","CSF1","NM_172211","CSF1",0.508690012970169,3854
"15","Interval_80662",197.55284315275,2.97590603386676,0.228861980527852,13.0030598660515,1.17544307567769e-38,6.59149295404192e-35,"chr9",110114026,110117418,"+","intron (AKAP2, intron 1 of 4)",67124,"AKAP2","AKAP2","NM_001198656","AKAP2",0.44798113763631,3392
"16","Interval_73826",194.854401723019,3.2780654368716,0.253337159389452,12.9395365637312,2.69248762849755e-38,1.4154912304442e-34,"chr7",148856075,148857541,"+","intron (EZH2, intron 1 of 20)",-6288,"EZH2","EZH2","NM_001203248","EZH2",0.389229720518064,1466
"17","Interval_31801",820.657247202055,2.25257379898802,0.174431200074856,12.9138238917197,3.76147442955669e-38,1.86115542142448e-34,"chr17",36103252,36106897,"+","intron (CCL4, intron 2 of 2)",1247,"CCL4","CCL4","NM_002984","CCL4",0.363976377952756,3645
"18","Interval_62587",259.595539456926,2.74116608639929,0.213618737714434,12.8320488910654,1.08457515303806e-37,5.06827994432201e-34,"chr5",119396189,119399412,"+","Intergenic",10047,"TNFAIP8","TNFAIP8","NM_001286815","TNFAIP8",0.397952853598015,3223
"19","Interval_54464",110.979803542074,3.25168640971127,0.254340946660522,12.7847538998564,1.99493282341383e-37,8.83177760218182e-34,"chr3",152423775,152427497,"+","intron (MBNL1, intron 2 of 7)",-84646,"TMEM14E","TMEM14E","NM_001123228","TMEM14E",0.39457426806339,3722
"20","Interval_81617",692.005084231697,2.37092418238471,0.186554196087491,12.7090370096676,5.26791548430555e-37,2.21555355481181e-33,"chr9",133475665,133479650,"+","intron (SLC2A6, intron 2 of 8)",1470,"SLC2A6","SLC2A6","NM_001145099","SLC2A6",0.61841445057702,3985
"21","Interval_13284",144.370442537766,3.87425306728104,0.307280183090711,12.60820996757,1.90265425989741e-36,7.62103633672717e-33,"chr11",44600885,44602285,"+","intron (CD82, intron 4 of 9)",35307,"CD82","CD82","XM_006718223","CD82",0.44578313253012,1400
"22","Interval_63692",173.648816066882,3.20704452267087,0.254650708113781,12.5938959542886,2.28129574466954e-36,8.72232688922175e-33,"chr5",151074891,151076393,"+","intron (TNIP1, intron 1 of 17)",5355,"TNIP1","TNIP1","NM_001252390","TNIP1",0.503659347970725,1502
"23","Interval_24945",180.670331325851,2.996019096109,0.239018283353089,12.534685857831,4.82268654431709e-36,1.76374034206623e-32,"chr14",103260185,103261214,"+","Intergenic",-71671,"LINC00605","LINC00605","rna60100","LINC00605",0.426829268292683,1029
"24","Interval_27546",158.61822715078,2.89893379630518,0.235296888465558,12.3203235504303,7.04112241309324e-35,2.46776671573891e-31,"chr15",91940292,91941114,"+","intron (SLCO3A1, intron 2 of 10)",86392,"SLCO3A1","SLCO3A1","NM_001145044","SLCO3A1",0.397501836884644,822
"25","Interval_75361",561.408798953461,2.17120970002862,0.177328078899242,12.244026515746,1.8083382128022e-34,6.08433475079428e-31,"chr8",39951370,39952621,"+","intron (IDO2, intron 2 of 10)",17040,"IDO2","IDO2","NM_194294","IDO2",0.416932907348243,1251
"26","Interval_64775",140.283223640964,4.0521126461858,0.331321819122461,12.2301412473172,2.14565210759521e-34,6.9415971934758e-31,"chr6",3209215,3210063,"+","Intergenic",-13872,"RP1-40E16.9","RP1-40E16","rna27302","RP1-40E16.9",0.491166077738516,848
"27","Interval_49100",609.609895753137,2.71763212832332,0.224187909328515,12.1221172741346,8.06483605089998e-34,2.51249512748686e-30,"chr22",24433801,24434985,"+","intron (SPECC1L-ADORA2A, intron 19 of 19)",6831,"ADORA2A","ADORA2A","rna82479","ADORA2A",0.579746835443038,1184
"28","Interval_3577",614.561388537379,1.83062984478135,0.151611030599632,12.07451619807,1.44008724431476e-33,4.32617637698344e-30,"chr1",112704522,112707614,"+","intron (RHOC, intron 1 of 5)",1335,"RHOC","RHOC","NM_001042678","RHOC",0.623989654057549,3092
"29","Interval_58242",174.815543281145,2.78507671504931,0.230742614328085,12.0700579004852,1.52027303055761e-33,4.40957813673631e-30,"chr4",102597892,102599777,"+","intron (NFKB1, intron 15 of 23)",-20802,"LOC101929401","LOC101929401","rna22115","LOC101929401",0.408801696712619,1885
"30","Interval_63691",219.413467488572,2.46243555260504,0.205698518352289,11.9710903721132,5.03623849082063e-33,1.41207733551792e-29,"chr5",151067045,151069115,"+","intron (TNIP1, intron 1 of 17)",12917,"TNIP1","TNIP1","NM_001252390","TNIP1",0.553838725253501,2070
"31","Interval_35984",129.504059891903,3.38330937449088,0.282763759618416,11.9651449643214,5.41030179951455e-33,1.4680243092457e-29,"chr19",4229020,4229956,"+","promoter-TSS (EBI3)",170,"EBI3","EBI3","XM_006722605","EBI3",0.460743801652893,936
"32","Interval_60942",219.044048155868,2.90297166524412,0.242951796547321,11.9487557058616,6.59045624220405e-33,1.73236320879061e-29,"chr5",53881773,53883201,"+","Intergenic",69097,"MIR581","MIR581","rna24245","MIR581",0.421973407977607,1428
"33","Interval_44876",136.133387660872,3.93231493543686,0.3292925291924,11.9417071048681,7.17355846051235e-33,1.82849657547272e-29,"chr2",227813520,227814291,"+","promoter-TSS (CCL20)",63,"CCL20","CCL20","NM_004591","CCL20",0.452072538860104,771
