geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0061687	detoxification of inorganic compound	http://amigo.geneontology.org/amigo/term/GO:0061687	12	6	0.14253897550111358	42.09375	2.227494300122146e-9	1.2098283573624968e-5	4489;4493;4494;4496;4499;7779	MT1H;MT1M;MT1F;MT1E;MT1A;SLC30A1
GO:0097501	stress response to metal ion	http://amigo.geneontology.org/amigo/term/GO:0097501	13	6	0.1544172234595397	38.85576923076923	4.096253114482806e-9	1.2098283573624968e-5	4489;4493;4494;4496;4499;7779	MT1H;MT1M;MT1F;MT1E;MT1A;SLC30A1
GO:0006882	cellular zinc ion homeostasis	http://amigo.geneontology.org/amigo/term/GO:0006882	29	7	0.34446919079435784	20.32112068965517	3.665290893017925e-8	6.990012322743988e-5	4489;4493;4494;4496;4499;6280;7779	MT1H;MT1M;MT1F;MT1E;MT1A;S100A9;SLC30A1
GO:0055069	zinc ion homeostasis	http://amigo.geneontology.org/amigo/term/GO:0055069	30	7	0.35634743875278396	19.64375	4.733375535970197e-8	6.990012322743988e-5	4489;4493;4494;4496;4499;6280;7779	MT1H;MT1M;MT1F;MT1E;MT1A;S100A9;SLC30A1
GO:0010273	detoxification of copper ion	http://amigo.geneontology.org/amigo/term/GO:0010273	11	5	0.13066072754268745	38.26704545454545	9.687711699513102e-8	9.537552168170649e-5	4489;4493;4494;4496;4499	MT1H;MT1M;MT1F;MT1E;MT1A
GO:1990169	stress response to copper ion	http://amigo.geneontology.org/amigo/term/GO:1990169	11	5	0.13066072754268745	38.26704545454545	9.687711699513102e-8	9.537552168170649e-5	4489;4493;4494;4496;4499	MT1H;MT1M;MT1F;MT1E;MT1A
GO:0071294	cellular response to zinc ion	http://amigo.geneontology.org/amigo/term/GO:0071294	17	5	0.20193021529324423	24.761029411764707	1.2247814609178675e-6	0.001033540584234549	4489;4493;4494;4496;4499	MT1H;MT1M;MT1F;MT1E;MT1A
GO:0019730	antimicrobial humoral response	http://amigo.geneontology.org/amigo/term/GO:0019730	76	8	0.902746844840386	8.861842105263158	3.1616431129810607e-6	0.0023344782335473907	602;820;2921;3017;5266;6036;6280;6374	RNASE2;CXCL5;S100A9;CAMP;CXCL3;PI3;HIST1H2BD;BCL3
GO:0046686	response to cadmium ion	http://amigo.geneontology.org/amigo/term/GO:0046686	56	7	0.6651818856718634	10.5234375	4.162212908775942e-6	0.0023857846238984903	4489;4493;4494;4496;4499;6678;7779	MT1H;MT1M;MT1F;MT1E;MT1A;SPARC;SLC30A1
GO:0009636	response to toxic substance	http://amigo.geneontology.org/amigo/term/GO:0009636	437	18	5.190794357832219	3.4676773455377576	4.404142669001132e-6	0.0023857846238984903	929;1066;1728;2053;2113;4489;4493;4494;4496;4499;5617;6280;6678;7226;7779;8836;23428;80854	MT1H;MT1M;MT1F;PRL;MT1E;CD14;CES1;ETS1;MT1A;S100A9;NQO1;SLC7A8;SETD7;EPHX2;TRPM2;SPARC;SLC30A1;GGH
GO:0043299	leukocyte degranulation	http://amigo.geneontology.org/amigo/term/GO:0043299	482	19	5.7253155159613955	3.318594398340249	4.442801906701099e-6	0.0023857846238984903	427;820;929;2215;2519;3055;3903;4126;5547;6036;6280;6947;7226;7305;8836;8876;9846;51646;154664	RNASE2;CD14;MANBA;ASAH1;PRCP;ABCA13;GAB2;VNN1;HCK;S100A9;CAMP;YPEL5;FCGR3B;LAIR1;FUCA2;TCN1;TRPM2;TYROBP;GGH
GO:0071280	cellular response to copper ion	http://amigo.geneontology.org/amigo/term/GO:0071280	22	5	0.2613214550853749	19.133522727272727	4.967731561000832e-6	0.0024453658609026596	4489;4493;4494;4496;4499	MT1H;MT1M;MT1F;MT1E;MT1A
GO:0002275	myeloid cell activation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002275	492	19	5.844097995545657	3.2511432926829267	5.97122797629801e-6	0.0027132341273840266	427;820;929;2215;2519;3903;4126;5547;6036;6280;6947;7226;7305;8291;8836;8876;9846;51646;154664	RNASE2;CD14;MANBA;ASAH1;PRCP;ABCA13;GAB2;VNN1;S100A9;CAMP;YPEL5;DYSF;FCGR3B;LAIR1;FUCA2;TCN1;TRPM2;TYROBP;GGH
GO:0098754	detoxification	http://amigo.geneontology.org/amigo/term/GO:0098754	91	8	1.080920564216778	7.401098901098901	1.2258846125767775e-5	0.005172357433207875	1728;4489;4493;4494;4496;4499;6280;7779	MT1H;MT1M;MT1F;MT1E;MT1A;S100A9;NQO1;SLC30A1
GO:0010043	response to zinc ion	http://amigo.geneontology.org/amigo/term/GO:0010043	45	6	0.5345211581291759	11.225000000000001	1.4200301208910915e-5	0.005592078616069119	4489;4493;4494;4496;4499;8836	MT1H;MT1M;MT1F;MT1E;MT1A;GGH
GO:0043312	neutrophil degranulation	http://amigo.geneontology.org/amigo/term/GO:0043312	442	17	5.25018559762435	3.2379807692307696	2.008646751316956e-5	0.007415672725018287	427;820;929;2215;2519;3903;4126;5547;6036;6280;6947;7226;7305;8836;8876;51646;154664	RNASE2;CD14;MANBA;ASAH1;PRCP;ABCA13;VNN1;S100A9;CAMP;YPEL5;FCGR3B;LAIR1;FUCA2;TCN1;TRPM2;TYROBP;GGH
GO:0002283	neutrophil activation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002283	445	17	5.285820341499629	3.2161516853932586	2.1900607140579176e-5	0.0076098168458471295	427;820;929;2215;2519;3903;4126;5547;6036;6280;6947;7226;7305;8836;8876;51646;154664	RNASE2;CD14;MANBA;ASAH1;PRCP;ABCA13;VNN1;S100A9;CAMP;YPEL5;FCGR3B;LAIR1;FUCA2;TCN1;TRPM2;TYROBP;GGH
