geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0098542	defense response to other organism	http://amigo.geneontology.org/amigo/term/GO:0098542	379	58	13.899480326651819	4.1728178778588445	0	0	329;384;664;958;1535;1672;2537;2635;3133;3428;3433;3434;3437;3456;3569;3592;3600;3659;3665;4939;4940;5366;5371;5580;5610;5970;6041;6364;6772;7128;8638;8772;9447;9636;10133;10379;10581;10758;10964;23586;24138;29110;51191;51251;55601;55718;56829;64108;79132;80149;81844;84166;85363;91543;114609;148022;151636;246778	IL6;TNFAIP3;IFI44L;CCL20;OAS2;IL27;HERC5;IFIT5;TBK1;RSAD2;TRAF3IP2;IL15;ISG15;OASL;NT5C3A;DDX60;PMAIP1;DTX3L;ZC3HAV1;RELA;IFIT2;DHX58;IFIT1;IRF9;OPTN;PRKCD;HLA-E;OAS3;IFIT3;DDX58;IFI16;CYBA;NLRC5;TRIM5;BNIP3;BIRC2;IRF7;RTP4;FADD;STAT1;GBP3;DEFB1;IL12A;IFI6;TRIM56;TICAM1;CD40;TIRAP;PML;ZC3H12A;IRF1;POLR3E;IFITM2;AIM2;EIF2AK2;ARG2;RNASEL;IFNB1
GO:0045088	regulation of innate immune response	http://amigo.geneontology.org/amigo/term/GO:0045088	330	51	12.102449888641427	4.214022819285977	0	0	329;710;1535;2069;3133;3303;3428;3456;3592;3659;3665;3717;4792;4893;5272;5580;5970;6041;6352;6714;6772;7128;7316;8651;8772;9021;9111;9437;9447;10125;10211;10318;11274;23180;23586;29110;54625;55601;57162;79132;79465;79931;84166;85363;91543;114609;115362;118788;148022;154064;285852	FLOT1;TNFAIP3;GBP5;PARP14;CCL5;TBK1;RSAD2;DDX60;EREG;RELA;DHX58;TNIP1;TNIP3;PIK3AP1;PRKCD;HLA-E;NFKBIA;DDX58;IFI16;SOCS1;TREML4;NMI;RFTN1;SOCS3;CYBA;SERPINB9;NLRC5;SRC;PELI1;TRIM5;BIRC2;UBC;IRF7;RASGRP1;FADD;STAT1;ULBP3;NRAS;IL12A;USP18;TICAM1;TIRAP;HSPA1A;IRF1;AIM2;RAET1L;JAK2;SERPING1;NCR1;RNASEL;IFNB1
GO:0009615	response to virus	http://amigo.geneontology.org/amigo/term/GO:0009615	281	55	10.305419450631033	5.3369977091647804	0	0	329;664;958;2537;2635;3428;3433;3434;3437;3456;3569;3592;3600;3659;3665;4939;4940;5366;5371;5610;5970;6041;6352;6355;6714;6772;7128;8061;8638;8772;9447;9636;10379;10581;10758;10964;23586;24138;29110;30009;51191;51251;55601;55718;56829;64108;79132;80149;81844;84166;85363;91543;148022;151636;246778	IL6;TNFAIP3;IFI44L;OAS2;IL27;HERC5;IFIT5;CCL5;TBK1;RSAD2;TRAF3IP2;IL15;ISG15;OASL;NT5C3A;DDX60;PMAIP1;DTX3L;ZC3HAV1;RELA;IFIT2;DHX58;IFIT1;IRF9;OAS3;IFIT3;DDX58;IFI16;NLRC5;SRC;TRIM5;BNIP3;BIRC2;IRF7;RTP4;FADD;CCL8;STAT1;TBX21;GBP3;IL12A;IFI6;TRIM56;TICAM1;CD40;PML;ZC3H12A;IRF1;POLR3E;IFITM2;AIM2;FOSL1;EIF2AK2;RNASEL;IFNB1
GO:0051607	defense response to virus	http://amigo.geneontology.org/amigo/term/GO:0051607	204	49	7.4815144766146995	6.549476065729936	0	0	329;664;958;2537;2635;3428;3433;3434;3437;3456;3569;3600;3659;3665;4939;4940;5366;5371;5610;5970;6041;6772;7128;8638;8772;9447;9636;10379;10581;10758;10964;23586;24138;29110;51191;51251;55601;55718;56829;64108;79132;80149;81844;84166;85363;91543;148022;151636;246778	IL6;TNFAIP3;IFI44L;OAS2;IL27;HERC5;IFIT5;TBK1;RSAD2;TRAF3IP2;IL15;ISG15;OASL;NT5C3A;DDX60;PMAIP1;DTX3L;ZC3HAV1;RELA;IFIT2;DHX58;IFIT1;IRF9;OAS3;IFIT3;DDX58;IFI16;NLRC5;TRIM5;BNIP3;BIRC2;IRF7;RTP4;FADD;STAT1;GBP3;IFI6;TRIM56;TICAM1;CD40;PML;ZC3H12A;IRF1;POLR3E;IFITM2;AIM2;EIF2AK2;RNASEL;IFNB1
GO:0034340	response to type I interferon	http://amigo.geneontology.org/amigo/term/GO:0034340	80	24	2.9339272457312546	8.180161943319838	4.440892098500626e-16	5.24646992516864e-13	2537;2634;3133;3134;3433;3434;3437;3456;3659;3665;4939;4940;6041;6772;8638;8772;9636;10379;10581;11274;54739;81844;84166;91543	OAS2;RSAD2;ISG15;OASL;IFIT2;XAF1;IFIT1;IRF9;GBP2;HLA-E;OAS3;IFIT3;HLA-F;NLRC5;IRF7;FADD;STAT1;USP18;IFI6;TRIM56;IRF1;IFITM2;RNASEL;IFNB1
GO:0060337	type I interferon signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0060337	76	23	2.787230883444692	8.251917749840187	1.5543122344752192e-15	1.31161748129216e-12	2537;2634;3133;3134;3433;3434;3437;3456;3659;3665;4939;4940;6041;6772;8638;8772;9636;10379;10581;11274;54739;84166;91543	OAS2;RSAD2;ISG15;OASL;IFIT2;XAF1;IFIT1;IRF9;GBP2;HLA-E;OAS3;IFIT3;HLA-F;NLRC5;IRF7;FADD;STAT1;USP18;IFI6;IRF1;IFITM2;RNASEL;IFNB1
GO:0071357	cellular response to type I interferon	http://amigo.geneontology.org/amigo/term/GO:0071357	76	23	2.787230883444692	8.251917749840187	1.5543122344752192e-15	1.31161748129216e-12	2537;2634;3133;3134;3433;3434;3437;3456;3659;3665;4939;4940;6041;6772;8638;8772;9636;10379;10581;11274;54739;84166;91543	OAS2;RSAD2;ISG15;OASL;IFIT2;XAF1;IFIT1;IRF9;GBP2;HLA-E;OAS3;IFIT3;HLA-F;NLRC5;IRF7;FADD;STAT1;USP18;IFI6;IRF1;IFITM2;RNASEL;IFNB1
GO:0031349	positive regulation of defense response	http://amigo.geneontology.org/amigo/term/GO:0031349	376	49	13.789458054936897	3.553439142044965	7.327471962526033e-15	5.41042211033016e-12	329;718;1535;2069;3133;3303;3428;3456;3569;3592;3600;3620;3659;3665;3717;4792;4893;5580;5743;5970;6352;6714;7128;7316;8772;9447;10125;10133;10211;10318;23180;23586;29110;55601;57162;64332;79132;79465;79931;84166;85363;91543;114609;115362;118788;148022;154064;285852;414062	FLOT1;IL6;IDO1;TNFAIP3;CCL3L3;GBP5;CCL5;TBK1;RSAD2;IL15;PTGS2;DDX60;EREG;RELA;DHX58;TNIP1;TNIP3;PIK3AP1;OPTN;PRKCD;HLA-E;NFKBIA;DDX58;IFI16;TREML4;RFTN1;CYBA;NLRC5;SRC;PELI1;NFKBIZ;TRIM5;BIRC2;UBC;IRF7;RASGRP1;C3;FADD;ULBP3;NRAS;IL12A;TICAM1;TIRAP;HSPA1A;IRF1;AIM2;RAET1L;JAK2;IFNB1
GO:0045089	positive regulation of innate immune response	http://amigo.geneontology.org/amigo/term/GO:0045089	276	40	10.12204899777283	3.951769054743883	7.438494264988549e-14	4.826752331155149e-11	329;1535;2069;3133;3303;3428;3456;3592;3659;3665;4792;4893;5580;5970;6352;6714;7128;7316;8772;9447;10125;10211;10318;23180;23586;29110;55601;57162;79132;79465;79931;84166;85363;91543;114609;115362;118788;148022;154064;285852	FLOT1;TNFAIP3;GBP5;CCL5;TBK1;RSAD2;DDX60;EREG;RELA;DHX58;TNIP1;TNIP3;PIK3AP1;PRKCD;HLA-E;NFKBIA;DDX58;IFI16;TREML4;RFTN1;CYBA;NLRC5;SRC;PELI1;TRIM5;BIRC2;UBC;IRF7;RASGRP1;FADD;ULBP3;NRAS;IL12A;TICAM1;TIRAP;HSPA1A;IRF1;AIM2;RAET1L;IFNB1
GO:0060333	interferon-gamma-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0060333	81	22	2.9706013363028956	7.405907932223721	8.171241461241152e-14	4.826752331155149e-11	2634;3133;3134;3383;3659;3665;3717;4502;4939;4940;5371;5580;6737;6772;8638;8651;9021;9111;10379;54625;84166;85363	OAS2;PARP14;OASL;IRF9;PRKCD;GBP2;HLA-E;OAS3;HLA-F;SOCS1;NMI;ICAM1;SOCS3;NLRC5;TRIM21;TRIM5;IRF7;MT2A;STAT1;PML;IRF1;JAK2
