geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0002275	myeloid cell activation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002275	492	39	16.034743875278394	2.4322184565809213	2.6451627244128417e-7	9.977306599508223e-4	55;948;967;1084;1378;1476;1509;1511;1794;1992;2171;2212;2242;2495;3163;3320;3916;4125;5023;5211;5777;5788;5880;7077;8566;8826;10097;10493;11027;11322;22918;25797;29108;54509;55004;56670;84106;353189;374403	P2RX1;CD36;CSTB;FABP5;TBC1D10C;FTH1;PDXK;TIMP2;DOCK2;PTPN6;HMOX2;CD63;SUCNR1;LAMP1;ACTR2;CD93;SERPINB1;PRAM1;ACPP;RAC2;TMC6;CTSD;CTSG;SLCO4C1;MAN2B1;FES;VAT1;CEACAM3;LILRA2;PYCARD;PTPRC;CR1;RHOF;IQGAP1;FCGR2A;PFKL;LAMTOR1;HSP90AA1;QPCT
GO:0002283	neutrophil activation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002283	445	36	14.502969561989605	2.4822502623429146	4.782392306612593e-7	9.977306599508223e-4	55;948;967;1084;1378;1476;1509;1511;1794;1992;2171;2212;2495;3163;3320;3916;4125;5023;5211;5777;5788;7077;8566;8826;10097;10493;11027;11322;22918;25797;29108;54509;55004;84106;353189;374403	P2RX1;CD36;CSTB;FABP5;TBC1D10C;FTH1;PDXK;TIMP2;DOCK2;PTPN6;HMOX2;CD63;LAMP1;ACTR2;CD93;SERPINB1;PRAM1;ACPP;TMC6;CTSD;CTSG;SLCO4C1;MAN2B1;VAT1;CEACAM3;LILRA2;PYCARD;PTPRC;CR1;RHOF;IQGAP1;FCGR2A;PFKL;LAMTOR1;HSP90AA1;QPCT
GO:0042119	neutrophil activation	http://amigo.geneontology.org/amigo/term/GO:0042119	453	36	14.763697104677059	2.4384136131183154	7.329097542196905e-7	9.977306599508223e-4	55;948;967;1084;1378;1476;1509;1511;1794;1992;2171;2212;2495;3163;3320;3916;4125;5023;5211;5777;5788;7077;8566;8826;10097;10493;11027;11322;22918;25797;29108;54509;55004;84106;353189;374403	P2RX1;CD36;CSTB;FABP5;TBC1D10C;FTH1;PDXK;TIMP2;DOCK2;PTPN6;HMOX2;CD63;LAMP1;ACTR2;CD93;SERPINB1;PRAM1;ACPP;TMC6;CTSD;CTSG;SLCO4C1;MAN2B1;VAT1;CEACAM3;LILRA2;PYCARD;PTPRC;CR1;RHOF;IQGAP1;FCGR2A;PFKL;LAMTOR1;HSP90AA1;QPCT
GO:0002446	neutrophil mediated immunity	http://amigo.geneontology.org/amigo/term/GO:0002446	455	36	14.828878990348922	2.427695311522191	8.138892432230094e-7	9.977306599508223e-4	55;948;967;1084;1378;1476;1509;1511;1794;1992;2171;2212;2495;3163;3320;3916;4125;5023;5211;5777;5788;6868;7077;8566;8826;10097;10493;11322;22918;25797;29108;54509;55004;84106;353189;374403	P2RX1;CD36;CSTB;FABP5;TBC1D10C;FTH1;PDXK;TIMP2;DOCK2;PTPN6;HMOX2;CD63;LAMP1;ACTR2;CD93;SERPINB1;PRAM1;ACPP;TMC6;CTSD;CTSG;SLCO4C1;MAN2B1;VAT1;CEACAM3;PYCARD;PTPRC;CR1;ADAM17;RHOF;IQGAP1;FCGR2A;PFKL;LAMTOR1;HSP90AA1;QPCT
GO:0036230	granulocyte activation	http://amigo.geneontology.org/amigo/term/GO:0036230	458	36	14.926651818856717	2.411793377167242	9.510920457866945e-7	9.977306599508223e-4	55;948;967;1084;1378;1476;1509;1511;1794;1992;2171;2212;2495;3163;3320;3916;4125;5023;5211;5777;5788;7077;8566;8826;10097;10493;11027;11322;22918;25797;29108;54509;55004;84106;353189;374403	P2RX1;CD36;CSTB;FABP5;TBC1D10C;FTH1;PDXK;TIMP2;DOCK2;PTPN6;HMOX2;CD63;LAMP1;ACTR2;CD93;SERPINB1;PRAM1;ACPP;TMC6;CTSD;CTSG;SLCO4C1;MAN2B1;VAT1;CEACAM3;LILRA2;PYCARD;PTPRC;CR1;RHOF;IQGAP1;FCGR2A;PFKL;LAMTOR1;HSP90AA1;QPCT
GO:0043312	neutrophil degranulation	http://amigo.geneontology.org/amigo/term/GO:0043312	442	35	14.40519673348181	2.429678722724415	1.141824188533036e-6	9.977306599508223e-4	55;948;967;1084;1378;1476;1509;1511;1794;1992;2171;2212;2495;3163;3320;3916;4125;5023;5211;5777;5788;7077;8566;8826;10097;10493;11322;22918;25797;29108;54509;55004;84106;353189;374403	P2RX1;CD36;CSTB;FABP5;TBC1D10C;FTH1;PDXK;TIMP2;DOCK2;PTPN6;HMOX2;CD63;LAMP1;ACTR2;CD93;SERPINB1;PRAM1;ACPP;TMC6;CTSD;CTSG;SLCO4C1;MAN2B1;VAT1;CEACAM3;PYCARD;PTPRC;CR1;RHOF;IQGAP1;FCGR2A;PFKL;LAMTOR1;HSP90AA1;QPCT
GO:0043299	leukocyte degranulation	http://amigo.geneontology.org/amigo/term/GO:0043299	482	37	15.708834446919077	2.3553625270560214	1.1823454578729908e-6	9.977306599508223e-4	55;948;967;1084;1378;1476;1509;1511;1794;1992;2171;2212;2242;2495;3163;3320;3916;4125;5023;5211;5777;5788;5880;7077;8566;8826;10097;10493;11322;22918;25797;29108;54509;55004;84106;353189;374403	P2RX1;CD36;CSTB;FABP5;TBC1D10C;FTH1;PDXK;TIMP2;DOCK2;PTPN6;HMOX2;CD63;LAMP1;ACTR2;CD93;SERPINB1;PRAM1;ACPP;RAC2;TMC6;CTSD;CTSG;SLCO4C1;MAN2B1;FES;VAT1;CEACAM3;PYCARD;PTPRC;CR1;RHOF;IQGAP1;FCGR2A;PFKL;LAMTOR1;HSP90AA1;QPCT
GO:0006909	phagocytosis	http://amigo.geneontology.org/amigo/term/GO:0006909	222	22	7.235189309576836	3.0406944529951367	3.5433808172058434e-6	0.0026163438109043646	811;948;949;1053;1794;2212;3320;4481;4647;5027;5295;5788;5881;8398;9936;10094;10097;22918;29108;57118;80208;81035	CAMK1D;CD36;DOCK2;CEBPE;ACTR2;CD93;SCARB1;P2RX7;CD302;PIK3R1;CALR;COLEC12;ARPC3;PLA2G6;RAC3;MSR1;PYCARD;PTPRC;SPG11;FCGR2A;HSP90AA1;MYO7A
GO:0035590	purinergic nucleotide receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0035590	20	6	0.6518188567186339	9.20501138952164	3.04225774263589e-5	0.01996735165083356	2857;5023;5025;5026;5027;5032	P2RX1;P2RX7;P2RY11;P2RX4;GPR34;P2RX5
GO:0002521	leukocyte differentiation	http://amigo.geneontology.org/amigo/term/GO:0002521	454	32	14.79628804751299	2.162704584909637	3.5351791206283956e-5	0.020882303065551933	678;841;912;944;1050;1051;1053;1378;1794;2101;2124;2175;4242;4609;4773;5153;5295;5316;5777;5788;6693;6868;7048;8943;10892;22890;54567;64421;81501;96459;116071;161882	DCSTAMP;MYC;TGFBR2;DCLRE1C;DOCK2;PTPN6;FANCA;ZFP36L2;CEBPE;CASP8;MFNG;PIK3R1;NFATC2;PDE1B;CEBPB;CEBPA;ZFPM1;ZBTB1;AP3D1;MALT1;DLL4;PTPRC;CR1;ADAM17;ESRRA;SPN;PKNOX1;EVI2B;BATF2;FNIP1;CD1D;TNFSF8
GO:0035587	purinergic receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0035587	30	7	0.977728285077951	7.159453302961276	3.954099841374514e-5	0.021233516148181142	55;2857;5023;5025;5026;5027;5032	P2RX1;P2RX7;ACPP;P2RY11;P2RX4;GPR34;P2RX5
